unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1624504380000,2021-06-24T03:13:00Z,SOL/USDT,28.783,28.976,28.771,28.976,3671.764,106170.604751,132
1624504320000,2021-06-24T03:12:00Z,SOL/USDT,28.875,28.883,28.781,28.797,1080.793,31158.137223,64
1624504260000,2021-06-24T03:11:00Z,SOL/USDT,28.844,28.902,28.836,28.88,1017.666,29374.239346,50
1624504200000,2021-06-24T03:10:00Z,SOL/USDT,28.965,28.965,28.816,28.816,4363.448,126165.497806,133
1624504140000,2021-06-24T03:09:00Z,SOL/USDT,28.844,28.997,28.844,28.944,2645.481,76488.075256,134
1624504080000,2021-06-24T03:08:00Z,SOL/USDT,28.923,28.931,28.806,28.837,8107.262,234093.539671,186
1624504020000,2021-06-24T03:07:00Z,SOL/USDT,28.985,28.985,28.908,28.923,1606.082,46501.845922,77
1624503960000,2021-06-24T03:06:00Z,SOL/USDT,28.91,28.98,28.891,28.98,743.03,21500.789991,51
1624503900000,2021-06-24T03:05:00Z,SOL/USDT,28.978,28.982,28.877,28.91,2958.685,85555.213235,135
1624503840000,2021-06-24T03:04:00Z,SOL/USDT,28.986,28.993,28.879,28.993,2351.743,68066.212361,154
1624503780000,2021-06-24T03:03:00Z,SOL/USDT,28.886,29.031,28.862,28.989,21591.879,625550.689319,456
1624503720000,2021-06-24T03:02:00Z,SOL/USDT,28.83,28.969,28.83,28.886,7449.432,215255.75395,299
1624503660000,2021-06-24T03:01:00Z,SOL/USDT,28.694,28.85,28.684,28.822,3956.447,113936.828299,219
1624503600000,2021-06-24T03:00:00Z,SOL/USDT,28.701,28.701,28.563,28.679,10125.212,289995.571222,392
1624503540000,2021-06-24T02:59:00Z,SOL/USDT,28.828,28.845,28.701,28.72,6283.139,180915.698627,98
1624503480000,2021-06-24T02:58:00Z,SOL/USDT,28.744,28.849,28.72,28.828,6330.105,182167.319665,173
1624503420000,2021-06-24T02:57:00Z,SOL/USDT,28.76,28.829,28.731,28.739,4031.427,116043.160024,167
1624503360000,2021-06-24T02:56:00Z,SOL/USDT,28.751,28.836,28.708,28.79,5359.344,154230.448846,282
1624503300000,2021-06-24T02:55:00Z,SOL/USDT,29.01,29.018,28.737,28.764,12180.72,351711.375751,604
1624503240000,2021-06-24T02:54:00Z,SOL/USDT,29.056,29.056,28.974,29.013,5704.378,165474.884066,212
1624503180000,2021-06-24T02:53:00Z,SOL/USDT,29.044,29.078,28.983,29.038,2915.774,84657.216729,176
1624503120000,2021-06-24T02:52:00Z,SOL/USDT,29.045,29.103,29.044,29.047,4270.218,124117.931297,193
1624503060000,2021-06-24T02:51:00Z,SOL/USDT,29.052,29.148,28.962,29.045,6257.783,182034.392828,367
1624503000000,2021-06-24T02:50:00Z,SOL/USDT,28.933,29.058,28.933,29.039,2561.256,74242.259721,188
1624502940000,2021-06-24T02:49:00Z,SOL/USDT,29.06,29.06,28.915,28.927,3213.139,93089.128853,160
1624502880000,2021-06-24T02:48:00Z,SOL/USDT,29.066,29.082,29.016,29.052,3548.865,103119.121406,126
1624502820000,2021-06-24T02:47:00Z,SOL/USDT,29.013,29.074,29,29.072,3041.866,88345.44219,140
1624502760000,2021-06-24T02:46:00Z,SOL/USDT,29.026,29.048,28.951,29.008,3359.324,97460.948903,126
1624502700000,2021-06-24T02:45:00Z,SOL/USDT,28.862,29.052,28.85,29.029,12587.389,364250.059779,521
1624502640000,2021-06-24T02:44:00Z,SOL/USDT,28.938,28.946,28.808,28.861,2794.35,80642.259475,142
1624502580000,2021-06-24T02:43:00Z,SOL/USDT,28.954,28.954,28.852,28.948,4209.403,121710.411504,144
1624502520000,2021-06-24T02:42:00Z,SOL/USDT,28.848,28.981,28.844,28.968,2930.737,84711.12575,151
1624502460000,2021-06-24T02:41:00Z,SOL/USDT,28.862,28.885,28.788,28.841,2518.684,72641.913836,134
1624502400000,2021-06-24T02:40:00Z,SOL/USDT,28.721,28.872,28.707,28.854,1857.38,53473.855778,116
1624502340000,2021-06-24T02:39:00Z,SOL/USDT,28.797,28.839,28.722,28.722,1577.486,45418.135966,115
1624502280000,2021-06-24T02:38:00Z,SOL/USDT,28.794,28.886,28.784,28.829,3546.337,102278.995493,183
1624502220000,2021-06-24T02:37:00Z,SOL/USDT,28.777,28.822,28.729,28.794,3780.057,108798.511536,144
1624502160000,2021-06-24T02:36:00Z,SOL/USDT,28.829,28.83,28.686,28.793,8516.551,244991.429763,353
1624502100000,2021-06-24T02:35:00Z,SOL/USDT,28.791,28.911,28.787,28.825,2284.453,65891.844636,129
1624502040000,2021-06-24T02:34:00Z,SOL/USDT,28.686,28.954,28.659,28.8,9852.466,283779.462557,492
1624501980000,2021-06-24T02:33:00Z,SOL/USDT,28.842,28.848,28.66,28.693,15689.77,450749.536641,455
1624501920000,2021-06-24T02:32:00Z,SOL/USDT,28.918,28.981,28.733,28.822,12853.774,371048.168185,539
1624501860000,2021-06-24T02:31:00Z,SOL/USDT,28.938,29.069,28.907,28.914,11091.87,321774.597514,549
1624501800000,2021-06-24T02:30:00Z,SOL/USDT,28.616,28.969,28.616,28.932,30531.647,880569.80098000006,960
1624501740000,2021-06-24T02:29:00Z,SOL/USDT,28.663,28.663,28.537,28.59,2123.446,60692.734827,163
1624501680000,2021-06-24T02:28:00Z,SOL/USDT,28.58,28.698,28.58,28.669,3852.809,110274.679362,155
1624501620000,2021-06-24T02:27:00Z,SOL/USDT,28.6,28.674,28.53,28.578,5434.399,155362.465488,323
1624501560000,2021-06-24T02:26:00Z,SOL/USDT,28.768,28.781,28.581,28.606,6418.233,183916.369627,435
1624501500000,2021-06-24T02:25:00Z,SOL/USDT,28.716,28.799,28.621,28.764,8878.818,254979.705491,443
1624501440000,2021-06-24T02:24:00Z,SOL/USDT,28.938,28.938,28.679,28.715,5858.022,168564.328585,424
1624501380000,2021-06-24T02:23:00Z,SOL/USDT,28.978,29.047,28.92,28.939,2627.328,76128.300147,159
1624501320000,2021-06-24T02:22:00Z,SOL/USDT,29.028,29.049,28.955,28.977,2324.98,67396.112439,130
1624501260000,2021-06-24T02:21:00Z,SOL/USDT,28.986,29.047,28.944,29.047,4127.674,119650.750928,197
1624501200000,2021-06-24T02:20:00Z,SOL/USDT,29.089,29.1,28.97,28.985,2829.995,82098.176805,156
1624501140000,2021-06-24T02:19:00Z,SOL/USDT,28.998,29.106,28.955,29.1,5665.826,164520.760131,267
1624501080000,2021-06-24T02:18:00Z,SOL/USDT,28.976,29.015,28.916,29.006,4976.055,144104.184699,246
1624501020000,2021-06-24T02:17:00Z,SOL/USDT,28.763,28.976,28.755,28.976,9019.979,260419.597919,533
1624500960000,2021-06-24T02:16:00Z,SOL/USDT,28.692,28.764,28.637,28.75,18622.222,534430.366568,558
1624500900000,2021-06-24T02:15:00Z,SOL/USDT,28.647,28.7,28.601,28.7,23242.407,666695.289337,718
1624500840000,2021-06-24T02:14:00Z,SOL/USDT,28.978,29.024,28.553,28.63,92449.323,2659725.215974,2228
1624500780000,2021-06-24T02:13:00Z,SOL/USDT,29.108,29.123,28.981,28.981,3125.461,90802.363847,183
1624500720000,2021-06-24T02:12:00Z,SOL/USDT,29.11,29.183,29.036,29.107,4627.982,134748.86063,224
1624500660000,2021-06-24T02:11:00Z,SOL/USDT,28.983,29.128,28.961,29.108,3450.76,100248.148564,252
1624500600000,2021-06-24T02:10:00Z,SOL/USDT,28.97,28.974,28.88,28.968,2298.245,66478.817384,127
1624500540000,2021-06-24T02:09:00Z,SOL/USDT,28.983,29.009,28.923,28.978,1828.035,52953.404803,119
1624500480000,2021-06-24T02:08:00Z,SOL/USDT,28.936,28.968,28.881,28.953,2986.049,86366.031092,148
1624500420000,2021-06-24T02:07:00Z,SOL/USDT,28.885,28.998,28.878,28.942,4258.26,123174.478616,211
1624500360000,2021-06-24T02:06:00Z,SOL/USDT,28.982,29.021,28.848,28.848,3148.557,91097.217252,163
1624500300000,2021-06-24T02:05:00Z,SOL/USDT,28.862,29,28.862,28.974,5127.154,148373.452942,293
1624500240000,2021-06-24T02:04:00Z,SOL/USDT,28.737,28.881,28.705,28.857,7580.17,218122.286038,317
1624500180000,2021-06-24T02:03:00Z,SOL/USDT,29.003,29.003,28.72,28.721,11147.566,321149.481374,489
1624500120000,2021-06-24T02:02:00Z,SOL/USDT,29.15,29.178,28.914,29.017,14357.092,416405.423776,455
1624500060000,2021-06-24T02:01:00Z,SOL/USDT,29.144,29.244,29.134,29.15,6636.827,193785.214695,328
1624500000000,2021-06-24T02:00:00Z,SOL/USDT,28.999,29.164,28.917,29.151,6027.492,175164.848083,315
1624499940000,2021-06-24T01:59:00Z,SOL/USDT,28.908,29.01,28.85,28.977,3432.053,99311.862903,178
1624499880000,2021-06-24T01:58:00Z,SOL/USDT,28.881,29.026,28.858,28.911,5694.19,164901.327204,308
1624499820000,2021-06-24T01:57:00Z,SOL/USDT,28.859,28.968,28.829,28.891,4784.763,138215.536465,259
1624499760000,2021-06-24T01:56:00Z,SOL/USDT,28.981,28.994,28.801,28.859,8808.058,254371.557095,340
1624499700000,2021-06-24T01:55:00Z,SOL/USDT,28.986,29.043,28.941,28.973,4965.03,143948.615653,188
1624499640000,2021-06-24T01:54:00Z,SOL/USDT,28.956,29.018,28.882,28.959,5193.836,150319.233676,194
1624499580000,2021-06-24T01:53:00Z,SOL/USDT,28.911,29.021,28.91,28.95,5481.635,158725.330196,197
1624499520000,2021-06-24T01:52:00Z,SOL/USDT,28.82,28.984,28.763,28.91,12891.352,372199.022049,449
1624499460000,2021-06-24T01:51:00Z,SOL/USDT,29.015,29.14,28.821,28.821,12113.848,351430.942592,528
1624499400000,2021-06-24T01:50:00Z,SOL/USDT,28.905,29.053,28.852,29.014,4297.209,124396.879321,216
1624499340000,2021-06-24T01:49:00Z,SOL/USDT,28.869,28.993,28.682,28.921,25105.546,723565.163448,1333
1624499280000,2021-06-24T01:48:00Z,SOL/USDT,28.951,29.108,28.863,28.863,12380.199,358872.625784,682
1624499220000,2021-06-24T01:47:00Z,SOL/USDT,29.271,29.271,28.935,28.943,15289.872,444143.383627,837
1624499160000,2021-06-24T01:46:00Z,SOL/USDT,29.352,29.352,29.213,29.258,3294.4,96477.758391,132
1624499100000,2021-06-24T01:45:00Z,SOL/USDT,29.265,29.359,29.263,29.352,5783.938,169403.339409,236
1624499040000,2021-06-24T01:44:00Z,SOL/USDT,29.259,29.373,29.229,29.247,10912.364,319697.94425,335
1624498980000,2021-06-24T01:43:00Z,SOL/USDT,29.186,29.297,29.183,29.264,7283.865,212930.329367,197
1624498920000,2021-06-24T01:42:00Z,SOL/USDT,29.288,29.296,29.136,29.168,2752.313,80355.382774,147
1624498860000,2021-06-24T01:41:00Z,SOL/USDT,29.225,29.299,29.176,29.261,4325.158,126446.843615,207
1624498800000,2021-06-24T01:40:00Z,SOL/USDT,29.17,29.281,29.161,29.221,5621.775,164311.892862,209
1624498740000,2021-06-24T01:39:00Z,SOL/USDT,29.423,29.438,29.151,29.198,11274.709,329926.175226,480
1624498680000,2021-06-24T01:38:00Z,SOL/USDT,29.249,29.448,29.185,29.447,5413.894,158675.616757,394
1624498620000,2021-06-24T01:37:00Z,SOL/USDT,29.275,29.356,29.2,29.264,6218.169,181945.909217,428
1624498560000,2021-06-24T01:36:00Z,SOL/USDT,29.543,29.543,29.255,29.276,17586.762,517418.136248,1140
1624498500000,2021-06-24T01:35:00Z,SOL/USDT,29.661,29.687,29.531,29.538,6211.76,183809.469037,489
1624498440000,2021-06-24T01:34:00Z,SOL/USDT,29.725,29.83,29.654,29.654,5135.2,152765.904591,259
1624498380000,2021-06-24T01:33:00Z,SOL/USDT,29.787,29.831,29.66,29.715,3180.762,94571.479076,201
1624498320000,2021-06-24T01:32:00Z,SOL/USDT,29.889,29.897,29.685,29.77,8752.625,260357.506654,430
1624498260000,2021-06-24T01:31:00Z,SOL/USDT,29.925,29.958,29.824,29.916,14232.786,425550.589375,378
1624498200000,2021-06-24T01:30:00Z,SOL/USDT,29.959,29.983,29.9,29.922,2261.133,67678.57353,112
1624498140000,2021-06-24T01:29:00Z,SOL/USDT,30.022,30.106,29.907,29.964,6587.837,197679.600177,224
1624498080000,2021-06-24T01:28:00Z,SOL/USDT,30.021,30.03,29.928,30.03,2434.778,73011.609296,109
1624498020000,2021-06-24T01:27:00Z,SOL/USDT,29.985,30.021,29.896,30.008,5812.407,174061.68962,210
1624497960000,2021-06-24T01:26:00Z,SOL/USDT,29.938,30.094,29.938,30,3098.984,93100.935455,141
1624497900000,2021-06-24T01:25:00Z,SOL/USDT,30,30.009,29.909,29.928,3671.069,109954.03893,209
1624497840000,2021-06-24T01:24:00Z,SOL/USDT,30.065,30.107,30,30,742.07,22296.428361,62
1624497780000,2021-06-24T01:23:00Z,SOL/USDT,30.133,30.146,30.029,30.08,1641.148,49383.024487,90
1624497720000,2021-06-24T01:22:00Z,SOL/USDT,30.182,30.212,30.138,30.149,2381.613,71875.36045,94
1624497660000,2021-06-24T01:21:00Z,SOL/USDT,30.073,30.182,30.066,30.182,15349.523,462596.670472,165
1624497600000,2021-06-24T01:20:00Z,SOL/USDT,30.138,30.138,30,30.084,5704.98,171605.851616,267
1624497540000,2021-06-24T01:19:00Z,SOL/USDT,30.224,30.277,30.1,30.139,6647.814,200507.112628,171
1624497480000,2021-06-24T01:18:00Z,SOL/USDT,30.302,30.307,30.14,30.215,9239.645,278905.450942,207
1624497420000,2021-06-24T01:17:00Z,SOL/USDT,30.326,30.385,30.215,30.281,5323.119,161264.441552,254
1624497360000,2021-06-24T01:16:00Z,SOL/USDT,30.168,30.332,30.166,30.319,1475.439,44671.34241,84
1624497300000,2021-06-24T01:15:00Z,SOL/USDT,30.335,30.35,30.158,30.186,2658.663,80474.170755,138
1624497240000,2021-06-24T01:14:00Z,SOL/USDT,30.299,30.351,30.299,30.329,1719.229,52133.978273,88
1624497180000,2021-06-24T01:13:00Z,SOL/USDT,30.209,30.347,30.209,30.298,2192.15,66443.129623,209
1624497120000,2021-06-24T01:12:00Z,SOL/USDT,30.244,30.26,30.171,30.2,889.16,26876.020474,55
1624497060000,2021-06-24T01:11:00Z,SOL/USDT,30.195,30.254,30.195,30.233,1428.66,43190.49138,78
1624497000000,2021-06-24T01:10:00Z,SOL/USDT,30.12,30.212,30.12,30.206,1563.187,47166.35894,92
1624496940000,2021-06-24T01:09:00Z,SOL/USDT,30.133,30.17,30.089,30.113,3675.737,110838.201778,85
1624496880000,2021-06-24T01:08:00Z,SOL/USDT,30.1,30.19,30.088,30.127,3366.908,101453.259632,141
1624496820000,2021-06-24T01:07:00Z,SOL/USDT,30.177,30.18,30.062,30.099,4071.083,122600.090938,148
1624496760000,2021-06-24T01:06:00Z,SOL/USDT,30.159,30.209,30.118,30.173,1999.669,60303.65601,113
1624496700000,2021-06-24T01:05:00Z,SOL/USDT,30.041,30.189,30.025,30.18,5508.212,166037.152538,260
1624496640000,2021-06-24T01:04:00Z,SOL/USDT,29.905,30.071,29.905,30.018,5366.841,160974.54915,283
1624496580000,2021-06-24T01:03:00Z,SOL/USDT,29.929,29.936,29.882,29.892,2286.842,68422.099437,111
1624496520000,2021-06-24T01:02:00Z,SOL/USDT,29.817,29.928,29.804,29.928,1791.978,53481.764363,127
1624496460000,2021-06-24T01:01:00Z,SOL/USDT,29.877,29.884,29.741,29.807,6041.586,180018.870458,255
1624496400000,2021-06-24T01:00:00Z,SOL/USDT,29.956,29.96,29.752,29.882,12841.134,382941.712864,679
1624496340000,2021-06-24T00:59:00Z,SOL/USDT,29.916,30.022,29.89,29.952,3072.99,92092.57156,186
1624496280000,2021-06-24T00:58:00Z,SOL/USDT,29.917,29.958,29.874,29.905,5143.265,153825.49644,246
1624496220000,2021-06-24T00:57:00Z,SOL/USDT,30.096,30.147,29.909,29.927,7207.851,216230.170093,485
1624496160000,2021-06-24T00:56:00Z,SOL/USDT,30.187,30.197,30.065,30.095,1689.125,50897.704715,82
1624496100000,2021-06-24T00:55:00Z,SOL/USDT,30.101,30.209,30.078,30.209,7946.373,239376.705768,317
1624496040000,2021-06-24T00:54:00Z,SOL/USDT,30.083,30.209,30.031,30.103,8448.433,254275.700924,385
1624495980000,2021-06-24T00:53:00Z,SOL/USDT,30.261,30.267,30.074,30.083,3348.077,100930.728717,183
1624495920000,2021-06-24T00:52:00Z,SOL/USDT,30.255,30.351,30.203,30.261,11459.41,346856.564766,312
1624495860000,2021-06-24T00:51:00Z,SOL/USDT,30.285,30.297,30.075,30.243,8044.931,242760.039045,608
1624495800000,2021-06-24T00:50:00Z,SOL/USDT,30.486,30.492,30.287,30.287,3909.781,118790.901556,198
1624495740000,2021-06-24T00:49:00Z,SOL/USDT,30.488,30.509,30.461,30.492,1606.139,48951.499255,71
1624495680000,2021-06-24T00:48:00Z,SOL/USDT,30.573,30.573,30.45,30.488,1382.502,42151.012016,75
1624495620000,2021-06-24T00:47:00Z,SOL/USDT,30.579,30.586,30.488,30.573,1662.347,50748.404981,106
1624495560000,2021-06-24T00:46:00Z,SOL/USDT,30.574,30.596,30.504,30.591,2355.814,71992.355661,85
1624495500000,2021-06-24T00:45:00Z,SOL/USDT,30.343,30.591,30.343,30.591,7163.485,218448.452526,357
1624495440000,2021-06-24T00:44:00Z,SOL/USDT,30.426,30.475,30.31,30.33,1820.986,55343.869588,126
1624495380000,2021-06-24T00:43:00Z,SOL/USDT,30.342,30.443,30.325,30.426,3035.963,92262.597749,160
1624495320000,2021-06-24T00:42:00Z,SOL/USDT,30.273,30.351,30.267,30.351,1886.291,57144.444048,114
1624495260000,2021-06-24T00:41:00Z,SOL/USDT,30.231,30.34,30.21,30.261,4142.126,125400.953972,209
1624495200000,2021-06-24T00:40:00Z,SOL/USDT,30.382,30.45,30.207,30.235,3376.24,102314.699947,230
1624495140000,2021-06-24T00:39:00Z,SOL/USDT,30.335,30.445,30.333,30.395,2598.196,78957.168482,269
1624495080000,2021-06-24T00:38:00Z,SOL/USDT,30.282,30.331,30.232,30.331,3873.524,117231.462507,120
1624495020000,2021-06-24T00:37:00Z,SOL/USDT,30.338,30.366,30.23,30.283,6739.462,204189.448334,447
1624494960000,2021-06-24T00:36:00Z,SOL/USDT,30.538,30.538,30.333,30.345,6345.666,193120.873039,463
1624494900000,2021-06-24T00:35:00Z,SOL/USDT,30.541,30.658,30.492,30.527,3585.469,109491.723207,203
1624494840000,2021-06-24T00:34:00Z,SOL/USDT,30.58,30.606,30.513,30.527,4507.596,137759.783537,154
1624494780000,2021-06-24T00:33:00Z,SOL/USDT,30.651,30.703,30.559,30.568,1455.778,44609.805558,106
1624494720000,2021-06-24T00:32:00Z,SOL/USDT,30.608,30.703,30.563,30.643,3384.079,103635.659505,188
1624494660000,2021-06-24T00:31:00Z,SOL/USDT,30.664,30.665,30.51,30.59,4888.563,149397.697502,383
1624494600000,2021-06-24T00:30:00Z,SOL/USDT,30.642,30.703,30.6,30.665,6712.89,205735.545182,232
1624494540000,2021-06-24T00:29:00Z,SOL/USDT,30.757,30.765,30.627,30.651,5328.011,163377.573106,293
1624494480000,2021-06-24T00:28:00Z,SOL/USDT,30.738,30.811,30.706,30.761,3193.495,98182.948773,128
1624494420000,2021-06-24T00:27:00Z,SOL/USDT,30.802,30.887,30.697,30.735,6414.428,197471.273342,315
1624494360000,2021-06-24T00:26:00Z,SOL/USDT,30.892,30.994,30.765,30.83,4673.365,144247.569949,257
1624494300000,2021-06-24T00:25:00Z,SOL/USDT,30.917,30.936,30.774,30.892,5036.86,155277.761453,264
1624494240000,2021-06-24T00:24:00Z,SOL/USDT,30.926,30.97,30.879,30.913,5621.941,173796.401976,179
1624494180000,2021-06-24T00:23:00Z,SOL/USDT,31.026,31.054,30.909,30.921,3862.24,119531.449274,231
1624494120000,2021-06-24T00:22:00Z,SOL/USDT,31.078,31.17,30.987,31.029,5978.341,185594.162183,258
1624494060000,2021-06-24T00:21:00Z,SOL/USDT,31.18,31.184,31.042,31.126,7690.265,239226.226306,274
1624494000000,2021-06-24T00:20:00Z,SOL/USDT,31.266,31.266,31.101,31.171,6874.691,214247.561979,556
1624493940000,2021-06-24T00:19:00Z,SOL/USDT,31.081,31.279,31.032,31.251,7242.946,225794.644112,585
1624493880000,2021-06-24T00:18:00Z,SOL/USDT,31.083,31.098,31.001,31.081,2286.02,71015.003589,136
1624493820000,2021-06-24T00:17:00Z,SOL/USDT,30.986,31.168,30.954,31.067,3227.942,100332.765921,261
1624493760000,2021-06-24T00:16:00Z,SOL/USDT,31.098,31.098,30.96,30.978,2422.612,75125.88396,144
1624493700000,2021-06-24T00:15:00Z,SOL/USDT,30.929,31.098,30.901,31.098,10011.59,310050.24492,436
1624493640000,2021-06-24T00:14:00Z,SOL/USDT,30.741,31.065,30.741,30.973,9097.779,281256.463459,553
1624493580000,2021-06-24T00:13:00Z,SOL/USDT,30.735,30.765,30.699,30.765,2664.243,81924.323917,99
1624493520000,2021-06-24T00:12:00Z,SOL/USDT,30.651,30.75,30.626,30.732,3168.602,97189.81227,96
1624493460000,2021-06-24T00:11:00Z,SOL/USDT,30.702,30.732,30.636,30.672,4701.948,144285.817911,113
1624493400000,2021-06-24T00:10:00Z,SOL/USDT,30.862,30.873,30.603,30.68,12644.126,387974.776066,489
1624493340000,2021-06-24T00:09:00Z,SOL/USDT,30.77,30.866,30.746,30.866,4299.145,132469.001989,176
1624493280000,2021-06-24T00:08:00Z,SOL/USDT,30.85,30.85,30.645,30.769,6030.843,185487.194704,348
1624493220000,2021-06-24T00:07:00Z,SOL/USDT,30.781,30.843,30.701,30.843,4992.4,153628.100832,285
1624493160000,2021-06-24T00:06:00Z,SOL/USDT,30.666,30.95,30.636,30.821,7165.977,220779.540074,334
1624493100000,2021-06-24T00:05:00Z,SOL/USDT,30.969,30.969,30.64,30.645,10687.658,329032.271242,463
1624493040000,2021-06-24T00:04:00Z,SOL/USDT,30.818,31.026,30.77,30.973,8117.296,250645.439033,316
1624492980000,2021-06-24T00:03:00Z,SOL/USDT,30.832,30.9,30.752,30.816,7203.556,221952.654086,353
1624492920000,2021-06-24T00:02:00Z,SOL/USDT,31.151,31.188,30.802,30.802,14169.155,439068.303807,804
1624492860000,2021-06-24T00:01:00Z,SOL/USDT,30.858,31.234,30.841,31.165,14659.783,456078.123543,1481
1624492800000,2021-06-24T00:00:00Z,SOL/USDT,30.835,30.904,30.765,30.845,4936.117,152188.515524,238
1624492740000,2021-06-23T23:59:00Z,SOL/USDT,30.762,30.896,30.754,30.837,5199.019,160180.365648,165
1624492680000,2021-06-23T23:58:00Z,SOL/USDT,30.814,30.822,30.728,30.764,3634.174,111828.304716,192
1624492620000,2021-06-23T23:57:00Z,SOL/USDT,30.855,30.883,30.807,30.807,3754.496,115835.186947,105
1624492560000,2021-06-23T23:56:00Z,SOL/USDT,30.975,30.991,30.82,30.897,8404.942,259764.008652,271
1624492500000,2021-06-23T23:55:00Z,SOL/USDT,30.99,31.003,30.926,30.976,2810.087,87043.387531,123
1624492440000,2021-06-23T23:54:00Z,SOL/USDT,31.001,31.03,30.965,30.995,2484.14,76997.427533,105
1624492380000,2021-06-23T23:53:00Z,SOL/USDT,30.981,31.028,30.957,31.004,4195.718,130015.332811,127
1624492320000,2021-06-23T23:52:00Z,SOL/USDT,30.959,30.98,30.956,30.979,2432.13,75307.433678,152
1624492260000,2021-06-23T23:51:00Z,SOL/USDT,31.027,31.031,30.923,30.979,5177.073,160457.692712,181
1624492200000,2021-06-23T23:50:00Z,SOL/USDT,30.911,31.041,30.879,31.032,5505.327,170375.598395,414
1624492140000,2021-06-23T23:49:00Z,SOL/USDT,30.7,30.936,30.7,30.91,5698.136,175744.682391,250
1624492080000,2021-06-23T23:48:00Z,SOL/USDT,30.636,30.736,30.635,30.686,1847.085,56680.803288,103
1624492020000,2021-06-23T23:47:00Z,SOL/USDT,30.748,30.75,30.634,30.641,2658.901,81642.820351,176
1624491960000,2021-06-23T23:46:00Z,SOL/USDT,30.9,30.9,30.704,30.767,6930.584,213557.584053,334
1624491900000,2021-06-23T23:45:00Z,SOL/USDT,30.941,30.948,30.864,30.916,4902.312,151470.167951,136
1624491840000,2021-06-23T23:44:00Z,SOL/USDT,30.946,30.964,30.918,30.949,1378.018,42633.642708,64
1624491780000,2021-06-23T23:43:00Z,SOL/USDT,30.924,30.998,30.882,30.946,5047.788,156197.988483,154
1624491720000,2021-06-23T23:42:00Z,SOL/USDT,30.869,30.943,30.824,30.924,4387.974,135542.559508,144
1624491660000,2021-06-23T23:41:00Z,SOL/USDT,30.895,30.946,30.875,30.875,1264.916,39093.089678,101
1624491600000,2021-06-23T23:40:00Z,SOL/USDT,30.965,31,30.814,30.886,14937.352,461837.833928,619
1624491540000,2021-06-23T23:39:00Z,SOL/USDT,30.8,30.99,30.779,30.99,6856.406,211910.488556,487
1624491480000,2021-06-23T23:38:00Z,SOL/USDT,30.72,30.853,30.71,30.821,6481.486,199597.865652,197
1624491420000,2021-06-23T23:37:00Z,SOL/USDT,30.75,30.832,30.7,30.719,3880.676,119402.362906,178
1624491360000,2021-06-23T23:36:00Z,SOL/USDT,30.693,30.798,30.693,30.75,6819.463,209660.741416,302
1624491300000,2021-06-23T23:35:00Z,SOL/USDT,30.709,30.709,30.544,30.705,7515.855,230265.432397,407
1624491240000,2021-06-23T23:34:00Z,SOL/USDT,30.321,30.868,30.31,30.682,19893.902,609886.442188,2092
1624491180000,2021-06-23T23:33:00Z,SOL/USDT,30.199,30.316,30.189,30.31,2511.207,75978.545455,123
1624491120000,2021-06-23T23:32:00Z,SOL/USDT,30.21,30.219,30.137,30.178,2340.389,70619.00096,121
1624491060000,2021-06-23T23:31:00Z,SOL/USDT,30.266,30.272,30.19,30.198,1755.656,53084.817129,106
1624491000000,2021-06-23T23:30:00Z,SOL/USDT,30.386,30.411,30.212,30.261,3575.573,108240.490563,133
1624490940000,2021-06-23T23:29:00Z,SOL/USDT,30.432,30.432,30.36,30.415,3149.241,95730.723578,72
1624490880000,2021-06-23T23:28:00Z,SOL/USDT,30.359,30.435,30.308,30.414,1856.609,56423.466337,113
1624490820000,2021-06-23T23:27:00Z,SOL/USDT,30.352,30.369,30.204,30.337,6829.288,206971.278813,291
1624490760000,2021-06-23T23:26:00Z,SOL/USDT,30.4,30.417,30.351,30.37,959.701,29142.897488,61
1624490700000,2021-06-23T23:25:00Z,SOL/USDT,30.534,30.547,30.376,30.381,5853.791,178221.659194,257
1624490640000,2021-06-23T23:24:00Z,SOL/USDT,30.374,30.55,30.374,30.55,3077.842,93829.642663,303
1624490580000,2021-06-23T23:23:00Z,SOL/USDT,30.342,30.436,30.333,30.4,1946.756,59150.699345,227
1624490520000,2021-06-23T23:22:00Z,SOL/USDT,30.27,30.342,30.26,30.329,2209.29,66942.071495,106
1624490460000,2021-06-23T23:21:00Z,SOL/USDT,30.25,30.28,30.201,30.26,3998.632,120958.411555,111
1624490400000,2021-06-23T23:20:00Z,SOL/USDT,30.283,30.32,30.244,30.264,1565.805,47404.496246,119
1624490340000,2021-06-23T23:19:00Z,SOL/USDT,30.235,30.307,30.21,30.299,1962.254,59390.888102,101
1624490280000,2021-06-23T23:18:00Z,SOL/USDT,30.257,30.304,30.221,30.262,1497.834,45359.985699,134
1624490220000,2021-06-23T23:17:00Z,SOL/USDT,30.186,30.281,30.15,30.256,3504.463,105946.221818,162
1624490160000,2021-06-23T23:16:00Z,SOL/USDT,30.05,30.248,30.035,30.203,9257.433,279087.403953,360
1624490100000,2021-06-23T23:15:00Z,SOL/USDT,29.927,30.05,29.925,30.05,2881.15,86407.947541,154
1624490040000,2021-06-23T23:14:00Z,SOL/USDT,29.93,29.953,29.89,29.94,751.055,22471.353382,68
1624489980000,2021-06-23T23:13:00Z,SOL/USDT,29.909,29.941,29.887,29.941,494.298,14787.602268,53
