unix,date,symbol,open,high,low,close,Volume UNI,Volume USDT,tradecount
1624437180000,2021-06-23T08:33:00Z,UNI/USDT,17.92,17.92,17.884,17.89,335.287,6001.372742,35
1624437120000,2021-06-23T08:32:00Z,UNI/USDT,17.895,17.93,17.891,17.922,333.462,5973.551712,29
1624437060000,2021-06-23T08:31:00Z,UNI/USDT,17.881,17.921,17.88,17.895,123.295,2206.986219,22
1624437000000,2021-06-23T08:30:00Z,UNI/USDT,17.903,17.922,17.873,17.883,987.415,17672.175276,89
1624436940000,2021-06-23T08:29:00Z,UNI/USDT,17.913,17.913,17.887,17.901,1503.253,26908.188256,66
1624436880000,2021-06-23T08:28:00Z,UNI/USDT,17.955,17.967,17.913,17.918,3633.226,65233.621883,119
1624436820000,2021-06-23T08:27:00Z,UNI/USDT,17.972,17.988,17.933,17.947,973.719,17483.408483,67
1624436760000,2021-06-23T08:26:00Z,UNI/USDT,17.978,17.988,17.969,17.969,561.246,10089.394981,55
1624436700000,2021-06-23T08:25:00Z,UNI/USDT,17.939,17.983,17.939,17.97,1208.637,21711.075892,49
1624436640000,2021-06-23T08:24:00Z,UNI/USDT,17.959,17.961,17.923,17.94,666.852,11966.277447,40
1624436580000,2021-06-23T08:23:00Z,UNI/USDT,17.932,17.961,17.932,17.961,177.44,3182.731337,24
1624436520000,2021-06-23T08:22:00Z,UNI/USDT,17.922,17.934,17.922,17.934,735.678,13189.588494,33
1624436460000,2021-06-23T08:21:00Z,UNI/USDT,17.913,17.924,17.91,17.922,262.76,4707.996716,15
1624436400000,2021-06-23T08:20:00Z,UNI/USDT,17.917,17.936,17.917,17.92,819.618,14690.581816,26
1624436340000,2021-06-23T08:19:00Z,UNI/USDT,17.927,17.927,17.897,17.902,5729.163,102582.305243,82
1624436280000,2021-06-23T08:18:00Z,UNI/USDT,17.922,17.959,17.922,17.935,739.217,13263.07281,35
1624436220000,2021-06-23T08:17:00Z,UNI/USDT,17.92,17.932,17.909,17.917,391.001,7004.945453,19
1624436160000,2021-06-23T08:16:00Z,UNI/USDT,17.915,17.937,17.902,17.918,885.15,15864.014367,36
1624436100000,2021-06-23T08:15:00Z,UNI/USDT,17.893,17.915,17.85,17.911,2367.92,42346.917733,106
1624436040000,2021-06-23T08:14:00Z,UNI/USDT,17.911,17.915,17.879,17.909,703.735,12598.992943,34
1624435980000,2021-06-23T08:13:00Z,UNI/USDT,17.898,17.929,17.887,17.902,843.386,15101.816727,39
1624435920000,2021-06-23T08:12:00Z,UNI/USDT,17.829,17.908,17.829,17.887,867.894,15508.607407,49
1624435860000,2021-06-23T08:11:00Z,UNI/USDT,17.836,17.845,17.811,17.818,6749.951,120311.882096,122
1624435800000,2021-06-23T08:10:00Z,UNI/USDT,17.787,17.839,17.77,17.836,2245.766,39973.320469,77
1624435740000,2021-06-23T08:09:00Z,UNI/USDT,17.8,17.833,17.779,17.789,1422.976,25341.235399,76
1624435680000,2021-06-23T08:08:00Z,UNI/USDT,17.848,17.848,17.781,17.792,4340.658,77305.055575,129
1624435620000,2021-06-23T08:07:00Z,UNI/USDT,17.86,17.869,17.831,17.843,588.182,10496.075759,22
1624435560000,2021-06-23T08:06:00Z,UNI/USDT,17.856,17.881,17.834,17.881,2330.29,41612.457935,100
1624435500000,2021-06-23T08:05:00Z,UNI/USDT,17.919,17.919,17.862,17.871,1329.294,23781.281307,80
1624435440000,2021-06-23T08:04:00Z,UNI/USDT,18,18,17.921,17.921,2797.911,50267.41436,142
1624435380000,2021-06-23T08:03:00Z,UNI/USDT,18.021,18.049,17.992,17.992,4401.019,79310.431816,162
1624435320000,2021-06-23T08:02:00Z,UNI/USDT,17.961,18.027,17.928,18.009,5482.12,98642.811338,251
1624435260000,2021-06-23T08:01:00Z,UNI/USDT,17.914,17.967,17.883,17.967,10543.067,188954.56309,345
1624435200000,2021-06-23T08:00:00Z,UNI/USDT,17.826,17.921,17.826,17.921,5493.382,98178.967987,174
1624435140000,2021-06-23T07:59:00Z,UNI/USDT,17.832,17.866,17.809,17.809,1858.091,33142.384361,50
1624435080000,2021-06-23T07:58:00Z,UNI/USDT,17.838,17.846,17.809,17.831,1423.708,25374.601877,40
1624435020000,2021-06-23T07:57:00Z,UNI/USDT,17.841,17.874,17.807,17.834,1332.77,23786.186353,56
1624434960000,2021-06-23T07:56:00Z,UNI/USDT,17.829,17.845,17.806,17.841,1550.599,27636.162935,68
1624434900000,2021-06-23T07:55:00Z,UNI/USDT,17.863,17.863,17.817,17.836,983.484,17545.729932,55
1624434840000,2021-06-23T07:54:00Z,UNI/USDT,17.873,17.897,17.864,17.875,441.32,7888.860133,21
1624434780000,2021-06-23T07:53:00Z,UNI/USDT,17.905,17.907,17.866,17.866,2037.333,36447.451971,67
1624434720000,2021-06-23T07:52:00Z,UNI/USDT,17.91,17.934,17.91,17.921,663.089,11884.716816,35
1624434660000,2021-06-23T07:51:00Z,UNI/USDT,17.914,17.927,17.896,17.916,936.649,16769.204689,28
1624434600000,2021-06-23T07:50:00Z,UNI/USDT,17.946,17.951,17.911,17.925,1019.062,18267.797123,36
1624434540000,2021-06-23T07:49:00Z,UNI/USDT,17.934,17.955,17.93,17.948,754.219,13533.577183,34
1624434480000,2021-06-23T07:48:00Z,UNI/USDT,17.942,17.947,17.93,17.934,2297,41194.407349,39
1624434420000,2021-06-23T07:47:00Z,UNI/USDT,17.942,17.968,17.937,17.938,899.544,16145.322027,32
1624434360000,2021-06-23T07:46:00Z,UNI/USDT,17.955,17.962,17.91,17.948,3945.393,70771.041561,120
1624434300000,2021-06-23T07:45:00Z,UNI/USDT,17.976,17.979,17.931,17.955,1723.331,30937.025606,61
1624434240000,2021-06-23T07:44:00Z,UNI/USDT,17.894,17.988,17.89,17.974,9696.938,173706.803228,260
1624434180000,2021-06-23T07:43:00Z,UNI/USDT,17.9,17.9,17.885,17.896,1594.051,28527.842649,70
1624434120000,2021-06-23T07:42:00Z,UNI/USDT,17.898,17.9,17.878,17.898,3859.427,69044.345754,161
1624434060000,2021-06-23T07:41:00Z,UNI/USDT,17.899,17.9,17.884,17.891,1993.882,35675.922208,120
1624434000000,2021-06-23T07:40:00Z,UNI/USDT,17.887,17.9,17.887,17.9,5516.171,98734.0339,125
1624433940000,2021-06-23T07:39:00Z,UNI/USDT,17.89,17.9,17.882,17.888,19726.843,353031.913127,162
1624433880000,2021-06-23T07:38:00Z,UNI/USDT,17.896,17.9,17.869,17.887,8091.418,144773.489201,114
1624433820000,2021-06-23T07:37:00Z,UNI/USDT,17.889,17.921,17.869,17.89,2029.167,36320.524277,62
1624433760000,2021-06-23T07:36:00Z,UNI/USDT,17.851,17.897,17.837,17.891,1078.119,19266.607421,41
1624433700000,2021-06-23T07:35:00Z,UNI/USDT,17.858,17.871,17.836,17.854,1245.681,22234.001559,59
1624433640000,2021-06-23T07:34:00Z,UNI/USDT,17.912,17.924,17.869,17.87,1825.933,32657.002956,61
1624433580000,2021-06-23T07:33:00Z,UNI/USDT,17.94,17.952,17.916,17.92,377.198,6762.634966,22
1624433520000,2021-06-23T07:32:00Z,UNI/USDT,17.949,17.967,17.941,17.952,1780.204,31963.740156,53
1624433460000,2021-06-23T07:31:00Z,UNI/USDT,17.943,17.957,17.914,17.95,1214.081,21765.687529,65
1624433400000,2021-06-23T07:30:00Z,UNI/USDT,17.87,17.96,17.87,17.937,2295.568,41148.321118,120
1624433340000,2021-06-23T07:29:00Z,UNI/USDT,17.851,17.869,17.839,17.869,470.761,8407.876602,24
1624433280000,2021-06-23T07:28:00Z,UNI/USDT,17.85,17.868,17.845,17.847,567.371,10131.078437,40
1624433220000,2021-06-23T07:27:00Z,UNI/USDT,17.839,17.844,17.82,17.844,1498.019,26712.839445,77
1624433160000,2021-06-23T07:26:00Z,UNI/USDT,17.831,17.851,17.814,17.85,1277.044,22781.329854,57
1624433100000,2021-06-23T07:25:00Z,UNI/USDT,17.833,17.857,17.827,17.842,507.598,9057.821777,36
1624433040000,2021-06-23T07:24:00Z,UNI/USDT,17.827,17.83,17.796,17.828,1609.249,28661.254122,104
1624432980000,2021-06-23T07:23:00Z,UNI/USDT,17.787,17.836,17.787,17.824,815.483,14526.540998,42
1624432920000,2021-06-23T07:22:00Z,UNI/USDT,17.802,17.826,17.786,17.787,658.555,11724.597342,51
1624432860000,2021-06-23T07:21:00Z,UNI/USDT,17.795,17.811,17.789,17.8,336.374,5988.955833,25
1624432800000,2021-06-23T07:20:00Z,UNI/USDT,17.77,17.797,17.757,17.793,1113.313,19783.983106,66
1624432740000,2021-06-23T07:19:00Z,UNI/USDT,17.814,17.816,17.767,17.782,1415.27,25157.247137,56
1624432680000,2021-06-23T07:18:00Z,UNI/USDT,17.801,17.809,17.765,17.803,2191.592,38987.313791,104
1624432620000,2021-06-23T07:17:00Z,UNI/USDT,17.835,17.851,17.774,17.798,2423.979,43168.150593,186
1624432560000,2021-06-23T07:16:00Z,UNI/USDT,17.861,17.867,17.8,17.833,6372.09,113592.6316,211
1624432500000,2021-06-23T07:15:00Z,UNI/USDT,17.869,17.925,17.864,17.866,2461.914,44018.024496,88
1624432440000,2021-06-23T07:14:00Z,UNI/USDT,17.891,17.891,17.85,17.869,1404.535,25101.547769,91
1624432380000,2021-06-23T07:13:00Z,UNI/USDT,17.949,17.958,17.891,17.891,3296.334,59080.270406,88
1624432320000,2021-06-23T07:12:00Z,UNI/USDT,17.917,17.948,17.901,17.948,1328.718,23825.995978,56
1624432260000,2021-06-23T07:11:00Z,UNI/USDT,17.923,17.924,17.907,17.921,858.555,15382.964412,31
1624432200000,2021-06-23T07:10:00Z,UNI/USDT,17.91,17.942,17.909,17.937,252.197,4521.668706,15
1624432140000,2021-06-23T07:09:00Z,UNI/USDT,17.924,17.927,17.895,17.895,892.824,15994.192608,29
1624432080000,2021-06-23T07:08:00Z,UNI/USDT,17.914,17.937,17.914,17.935,132.836,2381.287708,15
1624432020000,2021-06-23T07:07:00Z,UNI/USDT,17.94,17.957,17.894,17.909,843.809,15122.532034,48
1624431960000,2021-06-23T07:06:00Z,UNI/USDT,17.952,17.952,17.919,17.939,705.266,12648.850822,32
1624431900000,2021-06-23T07:05:00Z,UNI/USDT,17.906,17.963,17.903,17.96,577.702,10358.229716,41
1624431840000,2021-06-23T07:04:00Z,UNI/USDT,17.905,17.929,17.887,17.904,865.65,15490.249654,43
1624431780000,2021-06-23T07:03:00Z,UNI/USDT,17.951,17.951,17.906,17.916,1358.468,24355.849686,90
1624431720000,2021-06-23T07:02:00Z,UNI/USDT,17.924,17.969,17.924,17.952,1639.685,29434.908292,53
1624431660000,2021-06-23T07:01:00Z,UNI/USDT,17.914,17.939,17.914,17.915,704.477,12630.191442,43
1624431600000,2021-06-23T07:00:00Z,UNI/USDT,17.893,17.925,17.858,17.909,3986.726,71310.766428,131
1624431540000,2021-06-23T06:59:00Z,UNI/USDT,17.887,17.912,17.885,17.9,615.319,11013.79527,41
1624431480000,2021-06-23T06:58:00Z,UNI/USDT,17.927,17.927,17.879,17.879,717.963,12853.704551,75
1624431420000,2021-06-23T06:57:00Z,UNI/USDT,17.901,17.937,17.9,17.936,1039.566,18630.043036,71
1624431360000,2021-06-23T06:56:00Z,UNI/USDT,17.923,17.944,17.889,17.906,3519.47,63042.015434,322
1624431300000,2021-06-23T06:55:00Z,UNI/USDT,17.987,17.994,17.904,17.923,2243.776,40263.57048,189
1624431240000,2021-06-23T06:54:00Z,UNI/USDT,17.978,18.007,17.978,17.983,972.196,17492.047541,31
1624431180000,2021-06-23T06:53:00Z,UNI/USDT,18.005,18.034,17.965,17.982,4291.683,77232.037667,191
1624431120000,2021-06-23T06:52:00Z,UNI/USDT,18.043,18.059,18.01,18.016,1121.866,20218.721744,53
1624431060000,2021-06-23T06:51:00Z,UNI/USDT,18.032,18.05,18.017,18.05,784.543,14149.856804,37
1624431000000,2021-06-23T06:50:00Z,UNI/USDT,18.054,18.066,18.034,18.035,515.057,9297.336496,34
1624430940000,2021-06-23T06:49:00Z,UNI/USDT,18.017,18.054,18.009,18.045,1446.16,26080.537672,41
1624430880000,2021-06-23T06:48:00Z,UNI/USDT,17.995,18.054,17.988,18.046,1039.598,18736.043902,64
1624430820000,2021-06-23T06:47:00Z,UNI/USDT,17.982,18.009,17.975,17.991,1473.016,26507.431239,78
1624430760000,2021-06-23T06:46:00Z,UNI/USDT,18.052,18.054,17.969,17.992,3400.911,61191.612831,182
1624430700000,2021-06-23T06:45:00Z,UNI/USDT,18.089,18.089,18.014,18.031,1972.845,35606.957381,91
1624430640000,2021-06-23T06:44:00Z,UNI/USDT,18.052,18.112,18.039,18.09,2576.041,46595.733139,95
1624430580000,2021-06-23T06:43:00Z,UNI/USDT,18.066,18.088,18.044,18.044,755.054,13637.764665,40
1624430520000,2021-06-23T06:42:00Z,UNI/USDT,18.091,18.091,18.056,18.056,1499.167,27082.129133,57
1624430460000,2021-06-23T06:41:00Z,UNI/USDT,18.121,18.143,18.087,18.105,1478.589,26781.473959,64
1624430400000,2021-06-23T06:40:00Z,UNI/USDT,18.091,18.13,18.09,18.126,1128.415,20440.55052,43
1624430340000,2021-06-23T06:39:00Z,UNI/USDT,18.121,18.133,18.091,18.093,1034.303,18733.94902,30
1624430280000,2021-06-23T06:38:00Z,UNI/USDT,18.04,18.119,18.037,18.098,1201.557,21716.971034,68
1624430220000,2021-06-23T06:37:00Z,UNI/USDT,18.098,18.113,18.036,18.04,2426.476,43857.559829,62
1624430160000,2021-06-23T06:36:00Z,UNI/USDT,18.066,18.094,18.042,18.094,5087.882,91916.165146,83
1624430100000,2021-06-23T06:35:00Z,UNI/USDT,18.056,18.07,18.041,18.067,2827.692,51084.478504,62
1624430040000,2021-06-23T06:34:00Z,UNI/USDT,18.095,18.095,18.042,18.045,1663.456,30037.912239,79
1624429980000,2021-06-23T06:33:00Z,UNI/USDT,18.075,18.098,18.052,18.095,1470.244,26565.284425,67
1624429920000,2021-06-23T06:32:00Z,UNI/USDT,18.066,18.129,18.045,18.084,5258.546,95148.819863,154
1624429860000,2021-06-23T06:31:00Z,UNI/USDT,18.114,18.114,18.055,18.067,2527.426,45686.406647,100
1624429800000,2021-06-23T06:30:00Z,UNI/USDT,18.117,18.148,18.11,18.11,1453.01,26342.850107,68
1624429740000,2021-06-23T06:29:00Z,UNI/USDT,18.129,18.14,18.12,18.124,1208.668,21915.74565,68
1624429680000,2021-06-23T06:28:00Z,UNI/USDT,18.092,18.132,18.076,18.132,1708.4,30917.983264,61
1624429620000,2021-06-23T06:27:00Z,UNI/USDT,18.112,18.151,18.091,18.092,3468.726,62873.849102,91
1624429560000,2021-06-23T06:26:00Z,UNI/USDT,18.109,18.113,18.084,18.11,568.455,10287.892945,30
1624429500000,2021-06-23T06:25:00Z,UNI/USDT,18.127,18.133,18.063,18.113,2012.192,36385.556374,112
1624429440000,2021-06-23T06:24:00Z,UNI/USDT,18.137,18.15,18.108,18.129,1976.685,35841.933391,94
1624429380000,2021-06-23T06:23:00Z,UNI/USDT,18.121,18.162,18.121,18.137,1185.096,21509.993125,55
1624429320000,2021-06-23T06:22:00Z,UNI/USDT,18.144,18.15,18.116,18.12,1278.407,23184.129479,56
1624429260000,2021-06-23T06:21:00Z,UNI/USDT,18.151,18.173,18.143,18.143,1057.418,19201.769952,66
1624429200000,2021-06-23T06:20:00Z,UNI/USDT,18.15,18.173,18.138,18.152,2255.845,40946.679056,80
1624429140000,2021-06-23T06:19:00Z,UNI/USDT,18.103,18.169,18.087,18.142,6489.977,117610.566701,201
1624429080000,2021-06-23T06:18:00Z,UNI/USDT,18.131,18.163,18.104,18.104,1500.496,27217.31346,57
1624429020000,2021-06-23T06:17:00Z,UNI/USDT,18.095,18.168,18.095,18.135,1219.907,22137.003934,52
1624428960000,2021-06-23T06:16:00Z,UNI/USDT,18.093,18.149,18.089,18.097,1107.697,20077.515531,67
1624428900000,2021-06-23T06:15:00Z,UNI/USDT,18.093,18.096,18.027,18.096,2351.598,42463.544547,107
1624428840000,2021-06-23T06:14:00Z,UNI/USDT,18.11,18.111,18.055,18.094,3750.622,67815.889127,147
1624428780000,2021-06-23T06:13:00Z,UNI/USDT,18.082,18.112,18.061,18.112,960.797,17370.826634,76
1624428720000,2021-06-23T06:12:00Z,UNI/USDT,18.078,18.101,18.075,18.089,1363.921,24667.813254,148
1624428660000,2021-06-23T06:11:00Z,UNI/USDT,18.127,18.153,18.073,18.075,1725.311,31253.699116,145
1624428600000,2021-06-23T06:10:00Z,UNI/USDT,18.128,18.14,18.113,18.126,3172.702,57498.383755,82
1624428540000,2021-06-23T06:09:00Z,UNI/USDT,18.134,18.16,18.119,18.126,3661.767,66400.340223,50
1624428480000,2021-06-23T06:08:00Z,UNI/USDT,18.147,18.175,18.137,18.137,1162.266,21098.553347,45
1624428420000,2021-06-23T06:07:00Z,UNI/USDT,18.147,18.161,18.134,18.161,1671.097,30326.625764,72
1624428360000,2021-06-23T06:06:00Z,UNI/USDT,18.162,18.177,18.142,18.147,659.507,11972.16175,66
1624428300000,2021-06-23T06:05:00Z,UNI/USDT,18.17,18.179,18.152,18.163,738.185,13412.24299,60
1624428240000,2021-06-23T06:04:00Z,UNI/USDT,18.135,18.2,18.126,18.171,2860.436,51976.091638,70
1624428180000,2021-06-23T06:03:00Z,UNI/USDT,18.128,18.179,18.112,18.136,1648.158,29902.302814,70
1624428120000,2021-06-23T06:02:00Z,UNI/USDT,18.149,18.16,18.086,18.141,2138.122,38741.66121,116
1624428060000,2021-06-23T06:01:00Z,UNI/USDT,18.167,18.2,18.127,18.165,6708.721,121831.33043,224
1624428000000,2021-06-23T06:00:00Z,UNI/USDT,18.243,18.26,18.167,18.167,7425.759,135265.054281,271
1624427940000,2021-06-23T05:59:00Z,UNI/USDT,18.229,18.256,18.217,18.23,1020.362,18607.745068,57
1624427880000,2021-06-23T05:58:00Z,UNI/USDT,18.244,18.244,18.224,18.226,415.005,7565.510788,38
1624427820000,2021-06-23T05:57:00Z,UNI/USDT,18.221,18.259,18.215,18.242,2136.19,38973.785688,106
1624427760000,2021-06-23T05:56:00Z,UNI/USDT,18.24,18.24,18.214,18.235,2139.762,39009.955597,72
1624427700000,2021-06-23T05:55:00Z,UNI/USDT,18.221,18.246,18.217,18.244,1841.753,33574.053582,104
1624427640000,2021-06-23T05:54:00Z,UNI/USDT,18.186,18.238,18.186,18.218,2160.044,39340.601375,194
1624427580000,2021-06-23T05:53:00Z,UNI/USDT,18.185,18.2,18.177,18.185,1638.495,29803.868,118
1624427520000,2021-06-23T05:52:00Z,UNI/USDT,18.18,18.187,18.17,18.185,724.213,13168.634505,34
1624427460000,2021-06-23T05:51:00Z,UNI/USDT,18.187,18.189,18.161,18.167,4144.965,75341.658559,102
1624427400000,2021-06-23T05:50:00Z,UNI/USDT,18.153,18.185,18.142,18.181,2252.772,40902.572528,81
1624427340000,2021-06-23T05:49:00Z,UNI/USDT,18.13,18.176,18.124,18.157,3161.422,57377.123039,110
1624427280000,2021-06-23T05:48:00Z,UNI/USDT,18.185,18.185,18.122,18.129,3064.4,55608.549137,104
1624427220000,2021-06-23T05:47:00Z,UNI/USDT,18.114,18.185,18.114,18.182,5230.704,94993.116705,395
1624427160000,2021-06-23T05:46:00Z,UNI/USDT,18.104,18.11,18.079,18.11,5506.976,99670.20251,98
1624427100000,2021-06-23T05:45:00Z,UNI/USDT,18.045,18.112,18.044,18.104,2409.374,43564.567779,149
1624427040000,2021-06-23T05:44:00Z,UNI/USDT,18.066,18.067,18.041,18.042,1128.683,20375.968463,66
1624426980000,2021-06-23T05:43:00Z,UNI/USDT,18.04,18.06,18.02,18.06,7829.253,141159.533518,84
1624426920000,2021-06-23T05:42:00Z,UNI/USDT,18.05,18.067,18.03,18.04,1255.021,22649.871663,56
1624426860000,2021-06-23T05:41:00Z,UNI/USDT,18.053,18.074,18.048,18.054,957.513,17290.729115,43
1624426800000,2021-06-23T05:40:00Z,UNI/USDT,18.027,18.081,18.027,18.054,1459.359,26357.090527,72
1624426740000,2021-06-23T05:39:00Z,UNI/USDT,18.021,18.066,18.015,18.023,1859.013,33536.462181,69
1624426680000,2021-06-23T05:38:00Z,UNI/USDT,18.05,18.073,18.027,18.03,1469.475,26531.536246,51
1624426620000,2021-06-23T05:37:00Z,UNI/USDT,18.055,18.079,18.03,18.038,1267.51,22888.506236,147
1624426560000,2021-06-23T05:36:00Z,UNI/USDT,17.926,18.103,17.926,18.059,30618.057,553503.353663,588
1624426500000,2021-06-23T05:35:00Z,UNI/USDT,17.922,17.932,17.909,17.925,647.403,11603.808456,18
1624426440000,2021-06-23T05:34:00Z,UNI/USDT,17.922,17.956,17.895,17.922,1296.011,23226.385306,70
1624426380000,2021-06-23T05:33:00Z,UNI/USDT,17.91,17.922,17.88,17.922,387.895,6944.369926,19
1624426320000,2021-06-23T05:32:00Z,UNI/USDT,17.845,17.919,17.842,17.905,722.723,12931.034413,49
1624426260000,2021-06-23T05:31:00Z,UNI/USDT,17.857,17.877,17.825,17.853,1275.753,22765.716495,62
1624426200000,2021-06-23T05:30:00Z,UNI/USDT,17.777,17.855,17.777,17.855,1757.504,31311.372435,57
1624426140000,2021-06-23T05:29:00Z,UNI/USDT,17.797,17.821,17.777,17.78,1294.471,23036.142933,40
1624426080000,2021-06-23T05:28:00Z,UNI/USDT,17.777,17.813,17.775,17.807,1672.958,29777.655466,45
1624426020000,2021-06-23T05:27:00Z,UNI/USDT,17.78,17.806,17.758,17.758,1498.907,26671.954159,46
1624425960000,2021-06-23T05:26:00Z,UNI/USDT,17.776,17.796,17.762,17.78,753.482,13391.749971,28
1624425900000,2021-06-23T05:25:00Z,UNI/USDT,17.78,17.807,17.776,17.776,1210.629,21537.788117,63
1624425840000,2021-06-23T05:24:00Z,UNI/USDT,17.773,17.79,17.773,17.775,790.199,14049.713744,43
1624425780000,2021-06-23T05:23:00Z,UNI/USDT,17.77,17.77,17.735,17.768,2432.969,43186.243485,78
1624425720000,2021-06-23T05:22:00Z,UNI/USDT,17.756,17.782,17.756,17.763,1484.217,26374.044579,61
1624425660000,2021-06-23T05:21:00Z,UNI/USDT,17.737,17.768,17.737,17.76,1389.61,24672.473272,71
1624425600000,2021-06-23T05:20:00Z,UNI/USDT,17.738,17.768,17.719,17.72,918.205,16288.759751,106
1624425540000,2021-06-23T05:19:00Z,UNI/USDT,17.682,17.739,17.669,17.732,3992.936,70740.325134,183
1624425480000,2021-06-23T05:18:00Z,UNI/USDT,17.746,17.761,17.677,17.686,2746.147,48681.318472,138
1624425420000,2021-06-23T05:17:00Z,UNI/USDT,17.778,17.78,17.717,17.753,3550.38,62983.115045,168
1624425360000,2021-06-23T05:16:00Z,UNI/USDT,17.821,17.829,17.77,17.793,1258.515,22402.674791,64
1624425300000,2021-06-23T05:15:00Z,UNI/USDT,17.803,17.867,17.803,17.824,812.332,14485.663737,48
1624425240000,2021-06-23T05:14:00Z,UNI/USDT,17.82,17.84,17.775,17.813,2151.566,38296.762985,99
1624425180000,2021-06-23T05:13:00Z,UNI/USDT,17.814,17.852,17.773,17.83,2764.504,49262.790739,99
1624425120000,2021-06-23T05:12:00Z,UNI/USDT,17.829,17.832,17.791,17.817,1338.736,23843.792932,65
1624425060000,2021-06-23T05:11:00Z,UNI/USDT,17.88,17.907,17.826,17.83,1261.717,22529.282272,62
1624425000000,2021-06-23T05:10:00Z,UNI/USDT,17.865,17.884,17.848,17.88,481.993,8616.344018,25
1624424940000,2021-06-23T05:09:00Z,UNI/USDT,17.859,17.868,17.824,17.856,574.868,10258.523089,31
1624424880000,2021-06-23T05:08:00Z,UNI/USDT,17.853,17.873,17.839,17.864,1062.4,18970.833021,47
1624424820000,2021-06-23T05:07:00Z,UNI/USDT,17.891,17.913,17.817,17.856,2816.49,50312.579413,104
1624424760000,2021-06-23T05:06:00Z,UNI/USDT,17.864,17.887,17.815,17.887,1507.094,26896.449533,127
1624424700000,2021-06-23T05:05:00Z,UNI/USDT,17.76,17.865,17.76,17.865,1431.564,25502.412404,82
1624424640000,2021-06-23T05:04:00Z,UNI/USDT,17.794,17.837,17.763,17.765,2198.833,39137.278329,139
1624424580000,2021-06-23T05:03:00Z,UNI/USDT,17.759,17.808,17.759,17.77,951.844,16928.903442,130
1624424520000,2021-06-23T05:02:00Z,UNI/USDT,17.779,17.787,17.734,17.747,8996.56,159718.12171,296
1624424460000,2021-06-23T05:01:00Z,UNI/USDT,17.806,17.836,17.758,17.789,6124.385,108966.576882,236
1624424400000,2021-06-23T05:00:00Z,UNI/USDT,17.891,17.932,17.781,17.802,3121.99,55645.252694,271
1624424340000,2021-06-23T04:59:00Z,UNI/USDT,17.976,17.976,17.872,17.88,3702.439,66300.192418,216
1624424280000,2021-06-23T04:58:00Z,UNI/USDT,18.006,18.014,17.979,17.981,1859.613,33456.00879,67
1624424220000,2021-06-23T04:57:00Z,UNI/USDT,18.05,18.07,17.995,18.02,2396.685,43220.470739,105
1624424160000,2021-06-23T04:56:00Z,UNI/USDT,18.092,18.099,18.048,18.056,1230.991,22256.048504,58
1624424100000,2021-06-23T04:55:00Z,UNI/USDT,18.135,18.146,18.077,18.097,4430.491,80270.243544,131
1624424040000,2021-06-23T04:54:00Z,UNI/USDT,18.128,18.156,18.123,18.143,2741.67,49736.582529,120
1624423980000,2021-06-23T04:53:00Z,UNI/USDT,18.035,18.146,18.035,18.123,4632.45,83865.2584,203
1624423920000,2021-06-23T04:52:00Z,UNI/USDT,18.055,18.061,18.012,18.03,928.327,16738.082949,41
1624423860000,2021-06-23T04:51:00Z,UNI/USDT,18.061,18.082,18.038,18.065,876.729,15831.013352,58
1624423800000,2021-06-23T04:50:00Z,UNI/USDT,18.038,18.06,18.033,18.05,500.311,9028.622221,37
1624423740000,2021-06-23T04:49:00Z,UNI/USDT,18.001,18.049,18.001,18.037,1898.998,34246.771976000004,69
1624423680000,2021-06-23T04:48:00Z,UNI/USDT,17.95,18.01,17.946,18.01,1211.728,21788.463544,49
1624423620000,2021-06-23T04:47:00Z,UNI/USDT,18.013,18.019,17.949,17.949,1860.893,33443.461331,68
1624423560000,2021-06-23T04:46:00Z,UNI/USDT,17.971,18.015,17.957,18.015,550.608,9908.044526,50
1624423500000,2021-06-23T04:45:00Z,UNI/USDT,18.02,18.021,17.953,17.959,2269.122,40799.527837,68
1624423440000,2021-06-23T04:44:00Z,UNI/USDT,18,18.04,18,18.032,935.534,16855.130829,52
1624423380000,2021-06-23T04:43:00Z,UNI/USDT,17.988,17.997,17.975,17.991,1256.422,22596.404943,33
1624423320000,2021-06-23T04:42:00Z,UNI/USDT,17.978,17.99,17.972,17.99,304.637,5477.66901,18
1624423260000,2021-06-23T04:41:00Z,UNI/USDT,17.971,18,17.938,17.989,6174.992,110964.784351,199
1624423200000,2021-06-23T04:40:00Z,UNI/USDT,17.944,17.97,17.94,17.967,511.746,9186.923225,31
1624423140000,2021-06-23T04:39:00Z,UNI/USDT,17.99,17.99,17.945,17.967,526.027,9451.389634,32
1624423080000,2021-06-23T04:38:00Z,UNI/USDT,17.99,18.017,17.99,17.994,131.299,2363.315955,24
1624423020000,2021-06-23T04:37:00Z,UNI/USDT,17.988,17.99,17.959,17.99,435.099,7821.25508,21
1624422960000,2021-06-23T04:36:00Z,UNI/USDT,18.003,18.012,17.982,17.995,1475.283,26546.332403,52
1624422900000,2021-06-23T04:35:00Z,UNI/USDT,17.955,18.03,17.955,18.011,1067.622,19221.967674,54
1624422840000,2021-06-23T04:34:00Z,UNI/USDT,17.953,17.995,17.946,17.951,848.032,15236.595324,36
1624422780000,2021-06-23T04:33:00Z,UNI/USDT,17.94,17.962,17.901,17.952,2208.108,39572.274229,63
1624422720000,2021-06-23T04:32:00Z,UNI/USDT,17.975,18.007,17.938,17.942,1804.102,32420.608184,77
