unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,tradecount
1624541460000,2021-06-24T13:31:00Z,LTC/USDT,133.56,133.89,133.56,133.8,376.85534,50396.9211503,191
1624541400000,2021-06-24T13:30:00Z,LTC/USDT,133.32,133.59,133.32,133.56,443.87243,59245.0274257,133
1624541340000,2021-06-24T13:29:00Z,LTC/USDT,133.35,133.44,133.28,133.36,156.84029,20917.2443,135
1624541280000,2021-06-24T13:28:00Z,LTC/USDT,133.27,133.36,133.17,133.36,577.07839,76912.651596,122
1624541220000,2021-06-24T13:27:00Z,LTC/USDT,133.24,133.31,133.21,133.27,370.36955,49354.2200943,126
1624541160000,2021-06-24T13:26:00Z,LTC/USDT,133.35,133.35,133.09,133.25,1418.54494,188943.5445378,272
1624541100000,2021-06-24T13:25:00Z,LTC/USDT,133.21,133.42,133.2,133.38,382.16386,50959.5355961,127
1624541040000,2021-06-24T13:24:00Z,LTC/USDT,133.35,133.45,133.2,133.26,193.14611,25753.5921629,91
1624540980000,2021-06-24T13:23:00Z,LTC/USDT,133.31,133.5,133.3,133.36,147.40645,19659.1914512,97
1624540920000,2021-06-24T13:22:00Z,LTC/USDT,133.21,133.5,133.21,133.31,335.4521,44745.0105704,145
1624540860000,2021-06-24T13:21:00Z,LTC/USDT,133.32,133.36,133.18,133.2,540.14087,71978.9736918,241
1624540800000,2021-06-24T13:20:00Z,LTC/USDT,133.52,133.66,133.33,133.33,1057.13079,141056.0985386,253
1624540740000,2021-06-24T13:19:00Z,LTC/USDT,133.86,133.86,133.51,133.52,356.37463,47646.2272353,152
1624540680000,2021-06-24T13:18:00Z,LTC/USDT,133.81,133.97,133.81,133.9,213.3508,28561.4475696,86
1624540620000,2021-06-24T13:17:00Z,LTC/USDT,133.98,134.06,133.78,133.85,196.93947,26374.2533403,95
1624540560000,2021-06-24T13:16:00Z,LTC/USDT,133.89,134,133.75,133.98,472.8251,63306.8684397,142
1624540500000,2021-06-24T13:15:00Z,LTC/USDT,133.64,133.9,133.64,133.89,170.63692,22819.581951,131
1624540440000,2021-06-24T13:14:00Z,LTC/USDT,133.68,133.75,133.44,133.64,489.04086,65322.2834085,198
1624540380000,2021-06-24T13:13:00Z,LTC/USDT,133.91,133.92,133.6,133.68,529.33941,70804.4843052,176
1624540320000,2021-06-24T13:12:00Z,LTC/USDT,133.89,134,133.85,133.91,138.04763,18489.1138682,98
1624540260000,2021-06-24T13:11:00Z,LTC/USDT,133.88,133.91,133.77,133.89,113.33369,15171.2512495,77
1624540200000,2021-06-24T13:10:00Z,LTC/USDT,133.94,133.94,133.77,133.88,228.14661,30533.2210482,72
1624540140000,2021-06-24T13:09:00Z,LTC/USDT,133.79,133.93,133.74,133.93,265.3527,35509.5414031,97
1624540080000,2021-06-24T13:08:00Z,LTC/USDT,133.86,133.93,133.79,133.79,85.94006,11505.237494,65
1624540020000,2021-06-24T13:07:00Z,LTC/USDT,133.86,133.91,133.71,133.86,179.56754,24021.9655676,98
1624539960000,2021-06-24T13:06:00Z,LTC/USDT,133.88,133.93,133.71,133.85,393.49456,52643.7635461,116
1624539900000,2021-06-24T13:05:00Z,LTC/USDT,134.12,134.13,133.84,133.92,465.89109,62409.9368606,166
1624539840000,2021-06-24T13:04:00Z,LTC/USDT,134.26,134.34,134.13,134.17,387.13039,51966.8150087,121
1624539780000,2021-06-24T13:03:00Z,LTC/USDT,134.37,134.38,134.22,134.26,744.26915,99919.5277523,104
1624539720000,2021-06-24T13:02:00Z,LTC/USDT,134.52,134.54,134.3,134.37,173.94317,23381.1542623,107
1624539660000,2021-06-24T13:01:00Z,LTC/USDT,134.68,134.76,134.47,134.54,169.24519,22774.5960924,100
1624539600000,2021-06-24T13:00:00Z,LTC/USDT,134.95,135.14,134.68,134.78,583.28365,78728.7840356,185
1624539540000,2021-06-24T12:59:00Z,LTC/USDT,134.43,134.94,134.4,134.94,774.10128,104261.3731093,178
1624539480000,2021-06-24T12:58:00Z,LTC/USDT,134.55,134.56,134.38,134.44,301.81397,40583.0970437,84
1624539420000,2021-06-24T12:57:00Z,LTC/USDT,134.44,134.53,134.34,134.52,262.89499,35353.6279606,92
1624539360000,2021-06-24T12:56:00Z,LTC/USDT,134.63,134.63,134.38,134.45,220.29444,29633.4304646,92
1624539300000,2021-06-24T12:55:00Z,LTC/USDT,134.72,134.79,134.6,134.63,110.53416,14884.9491141,51
1624539240000,2021-06-24T12:54:00Z,LTC/USDT,134.68,134.8,134.65,134.72,197.49903,26608.6493426,70
1624539180000,2021-06-24T12:53:00Z,LTC/USDT,134.62,134.71,134.62,134.64,160.37842,21596.1601348,63
1624539120000,2021-06-24T12:52:00Z,LTC/USDT,134.77,134.87,134.62,134.62,820.07622,110495.7436999,139
1624539060000,2021-06-24T12:51:00Z,LTC/USDT,134.7,134.86,134.5,134.74,328.36653,44236.8946352,118
1624539000000,2021-06-24T12:50:00Z,LTC/USDT,134.31,134.7,134.25,134.69,628.81318,84543.8277944,164
1624538940000,2021-06-24T12:49:00Z,LTC/USDT,134.27,134.39,134.22,134.31,421.79635,56653.3563111,79
1624538880000,2021-06-24T12:48:00Z,LTC/USDT,134.22,134.41,134.2,134.28,243.40572,32688.0402885,88
1624538820000,2021-06-24T12:47:00Z,LTC/USDT,134.39,134.61,134.25,134.27,494.22263,66440.3528483,152
1624538760000,2021-06-24T12:46:00Z,LTC/USDT,134.12,134.41,134.06,134.37,991.10575,133110.0581692,161
1624538700000,2021-06-24T12:45:00Z,LTC/USDT,133.89,134.13,133.89,134.13,679.65885,91080.1984218,158
1624538640000,2021-06-24T12:44:00Z,LTC/USDT,133.87,133.95,133.83,133.89,1170.56591,156708.6429728,137
1624538580000,2021-06-24T12:43:00Z,LTC/USDT,133.75,133.92,133.75,133.88,163.8051,21926.4214284,79
1624538520000,2021-06-24T12:42:00Z,LTC/USDT,133.91,133.92,133.72,133.74,513.57075,68733.6509506,99
1624538460000,2021-06-24T12:41:00Z,LTC/USDT,133.95,133.99,133.83,133.94,68.59116,9185.4664633,51
1624538400000,2021-06-24T12:40:00Z,LTC/USDT,133.79,133.98,133.79,133.91,126.59662,16951.5128219,76
1624538340000,2021-06-24T12:39:00Z,LTC/USDT,133.7,133.87,133.65,133.79,223.1612,29846.1023695,116
1624538280000,2021-06-24T12:38:00Z,LTC/USDT,133.96,133.97,133.7,133.71,345.56049,46242.8762139,128
1624538220000,2021-06-24T12:37:00Z,LTC/USDT,134.12,134.12,133.94,133.94,159.46622,21373.0561816,68
1624538160000,2021-06-24T12:36:00Z,LTC/USDT,134.07,134.15,134.02,134.11,597.06254,80052.7075376,138
1624538100000,2021-06-24T12:35:00Z,LTC/USDT,133.87,134.09,133.86,134.07,161.95648,21702.7184455,93
1624538040000,2021-06-24T12:34:00Z,LTC/USDT,133.88,133.91,133.8,133.91,87.37927,11697.7512284,48
1624537980000,2021-06-24T12:33:00Z,LTC/USDT,133.99,133.99,133.75,133.88,684.87819,91649.9117545,134
1624537920000,2021-06-24T12:32:00Z,LTC/USDT,133.85,134.17,133.85,133.96,273.00765,36580.8529377,95
1624537860000,2021-06-24T12:31:00Z,LTC/USDT,134.06,134.07,133.85,133.86,355.91685,47679.9210895,175
1624537800000,2021-06-24T12:30:00Z,LTC/USDT,134.5,134.53,134.07,134.07,253.37358,34007.118392,81
1624537740000,2021-06-24T12:29:00Z,LTC/USDT,134.26,134.54,134.26,134.46,303.39238,40781.4894211,123
1624537680000,2021-06-24T12:28:00Z,LTC/USDT,134.13,134.26,134.06,134.25,301.33462,40425.9551704,112
1624537620000,2021-06-24T12:27:00Z,LTC/USDT,134.2,134.2,134.06,134.15,873.08111,117098.9166738,154
1624537560000,2021-06-24T12:26:00Z,LTC/USDT,134.39,134.39,134.15,134.22,1582.65194,212428.7814983,155
1624537500000,2021-06-24T12:25:00Z,LTC/USDT,134.44,134.5,134.29,134.39,344.25866,46263.6165318,100
1624537440000,2021-06-24T12:24:00Z,LTC/USDT,134.25,134.48,134.22,134.44,353.11,47447.2256074,116
1624537380000,2021-06-24T12:23:00Z,LTC/USDT,134.53,134.53,134.22,134.23,882.74177,118624.4681854,275
1624537320000,2021-06-24T12:22:00Z,LTC/USDT,134.66,134.68,134.52,134.54,214.55514,28874.6590235,80
1624537260000,2021-06-24T12:21:00Z,LTC/USDT,134.67,134.74,134.54,134.67,444.82528,59898.4267277,130
1624537200000,2021-06-24T12:20:00Z,LTC/USDT,134.92,134.92,134.59,134.64,273.94151,36906.4529788,103
1624537140000,2021-06-24T12:19:00Z,LTC/USDT,134.72,135.11,134.71,134.97,225.01511,30366.3258226,102
1624537080000,2021-06-24T12:18:00Z,LTC/USDT,134.57,134.79,134.56,134.7,432.67503,58266.0996898,94
1624537020000,2021-06-24T12:17:00Z,LTC/USDT,134.59,134.78,134.51,134.56,617.16004,83073.6455471,156
1624536960000,2021-06-24T12:16:00Z,LTC/USDT,134.98,135.04,134.54,134.56,1120.32203,150933.761976,233
1624536900000,2021-06-24T12:15:00Z,LTC/USDT,134.96,135.23,134.96,134.99,628.07804,84845.5863051,147
1624536840000,2021-06-24T12:14:00Z,LTC/USDT,134.9,135.03,134.86,134.98,281.74285,38017.0045622,91
1624536780000,2021-06-24T12:13:00Z,LTC/USDT,134.99,135.03,134.82,134.9,450.25409,60744.8193193,105
1624536720000,2021-06-24T12:12:00Z,LTC/USDT,135.03,135.05,134.84,134.97,2164.13926,292102.5236874,283
1624536660000,2021-06-24T12:11:00Z,LTC/USDT,135.22,135.23,135.05,135.05,411.98844,55675.3819631,122
1624536600000,2021-06-24T12:10:00Z,LTC/USDT,135.35,135.43,135.11,135.21,1134.11772,153482.5992957,146
1624536540000,2021-06-24T12:09:00Z,LTC/USDT,135.1,135.39,135.1,135.36,505.47687,68381.5755745,153
1624536480000,2021-06-24T12:08:00Z,LTC/USDT,135.13,135.19,135.09,135.13,181.42739,24515.9965578,85
1624536420000,2021-06-24T12:07:00Z,LTC/USDT,135.11,135.35,135.06,135.12,354.87362,47969.7011206,119
1624536360000,2021-06-24T12:06:00Z,LTC/USDT,135.12,135.35,135.02,135.06,567.0747,76644.4714505,158
1624536300000,2021-06-24T12:05:00Z,LTC/USDT,135.4,135.44,134.96,135.16,1014.36954,137099.2300978,365
1624536240000,2021-06-24T12:04:00Z,LTC/USDT,134.95,135.71,134.95,135.47,2625.88265,355718.9392559,666
1624536180000,2021-06-24T12:03:00Z,LTC/USDT,135.06,135.13,134.93,134.95,612.37974,82683.3448761,176
1624536120000,2021-06-24T12:02:00Z,LTC/USDT,135,135.35,134.86,135.06,1439.16252,194486.529232,323
1624536060000,2021-06-24T12:01:00Z,LTC/USDT,134.98,135.24,134.73,135.02,1570.86616,212003.7432764,349
1624536000000,2021-06-24T12:00:00Z,LTC/USDT,134.48,135.18,134.48,135.01,2497.04459,336908.226368,815
1624535940000,2021-06-24T11:59:00Z,LTC/USDT,134.24,134.81,134.19,134.41,1583.15294,212952.2431883,275
1624535880000,2021-06-24T11:58:00Z,LTC/USDT,134.15,134.31,134.13,134.26,373.3425,50109.3034526,92
1624535820000,2021-06-24T11:57:00Z,LTC/USDT,134.26,134.28,134,134.14,2251.0211,301980.8686207,182
1624535760000,2021-06-24T11:56:00Z,LTC/USDT,134.45,134.5,134.28,134.3,744.2827,100021.6941516,106
1624535700000,2021-06-24T11:55:00Z,LTC/USDT,134.44,134.61,134.37,134.41,698.29888,93897.7290602,117
1624535640000,2021-06-24T11:54:00Z,LTC/USDT,134.35,134.46,134.32,134.45,496.26621,66694.3538031,105
1624535580000,2021-06-24T11:53:00Z,LTC/USDT,134.21,134.55,134.21,134.37,541.04248,72698.6964318,112
1624535520000,2021-06-24T11:52:00Z,LTC/USDT,134.35,134.42,134.19,134.21,224.62477,30161.0667725,95
1624535460000,2021-06-24T11:51:00Z,LTC/USDT,134.34,134.55,134.17,134.33,395.94265,53195.272328,179
1624535400000,2021-06-24T11:50:00Z,LTC/USDT,134.71,134.8,134.29,134.33,688.62691,92642.5126362,326
1624535340000,2021-06-24T11:49:00Z,LTC/USDT,134.41,134.82,134.37,134.68,567.13459,76365.678019,171
1624535280000,2021-06-24T11:48:00Z,LTC/USDT,134.61,134.63,134.39,134.41,688.45739,92619.5326038,147
1624535220000,2021-06-24T11:47:00Z,LTC/USDT,134.1,134.63,134.1,134.62,931.15269,125131.9727909,223
1624535160000,2021-06-24T11:46:00Z,LTC/USDT,134.11,134.18,133.97,134.09,390.44185,52344.2806831,135
1624535100000,2021-06-24T11:45:00Z,LTC/USDT,134.1,134.25,133.94,134.11,1065.81792,142976.0657226,193
1624535040000,2021-06-24T11:44:00Z,LTC/USDT,134.01,134.27,133.94,134.13,498.14199,66794.9469061,157
1624534980000,2021-06-24T11:43:00Z,LTC/USDT,134.07,134.27,133.99,134,466.26357,62527.2577786,276
1624534920000,2021-06-24T11:42:00Z,LTC/USDT,134.28,134.33,133.97,134.02,925.80243,124166.8693601,243
1624534860000,2021-06-24T11:41:00Z,LTC/USDT,134.48,134.5,133.92,134.26,1415.51454,189950.4331415,507
1624534800000,2021-06-24T11:40:00Z,LTC/USDT,133.94,134.82,133.7,134.43,5223.52277,700970.7694303,1974
1624534740000,2021-06-24T11:39:00Z,LTC/USDT,133.04,133.95,133.03,133.95,1998.53756,267045.7231885,895
1624534680000,2021-06-24T11:38:00Z,LTC/USDT,132.96,133.09,132.92,133.02,69.0304,9180.706132,46
1624534620000,2021-06-24T11:37:00Z,LTC/USDT,132.89,133.07,132.89,132.96,139.40356,18536.6710631,62
1624534560000,2021-06-24T11:36:00Z,LTC/USDT,132.98,133.06,132.88,132.88,360.56294,47942.6416735,116
1624534500000,2021-06-24T11:35:00Z,LTC/USDT,132.86,133.07,132.83,132.92,796.53128,105881.9293284,136
1624534440000,2021-06-24T11:34:00Z,LTC/USDT,132.74,133,132.71,132.87,250.95229,33339.8709285,106
1624534380000,2021-06-24T11:33:00Z,LTC/USDT,132.76,132.85,132.7,132.74,168.77386,22405.0268454,77
1624534320000,2021-06-24T11:32:00Z,LTC/USDT,132.77,132.84,132.75,132.76,232.13638,30824.4305041,89
1624534260000,2021-06-24T11:31:00Z,LTC/USDT,132.95,132.99,132.77,132.82,988.24551,131338.6142465,140
1624534200000,2021-06-24T11:30:00Z,LTC/USDT,132.94,133.19,132.94,132.95,510.99242,67986.278017,139
1624534140000,2021-06-24T11:29:00Z,LTC/USDT,133.07,133.07,132.89,132.95,841.20845,111852.6159415,147
1624534080000,2021-06-24T11:28:00Z,LTC/USDT,133.02,133.11,132.97,133.08,407.31013,54192.6630363,76
1624534020000,2021-06-24T11:27:00Z,LTC/USDT,133.07,133.12,132.88,133.06,384.1363,51078.0227951,129
1624533960000,2021-06-24T11:26:00Z,LTC/USDT,132.88,133.15,132.84,133.06,1662.4332,221108.3889567,214
1624533900000,2021-06-24T11:25:00Z,LTC/USDT,132.83,132.94,132.69,132.85,531.47226,70579.5342902,138
1624533840000,2021-06-24T11:24:00Z,LTC/USDT,132.76,133.06,132.69,132.82,593.34165,78848.1953201,176
1624533780000,2021-06-24T11:23:00Z,LTC/USDT,132.52,132.82,132.52,132.74,298.86648,39645.6026602,98
1624533720000,2021-06-24T11:22:00Z,LTC/USDT,132.47,132.55,132.44,132.48,337.56729,44723.774375,128
1624533660000,2021-06-24T11:21:00Z,LTC/USDT,132.43,132.52,132.38,132.47,397.56466,52662.2702561,124
1624533600000,2021-06-24T11:20:00Z,LTC/USDT,132.52,132.61,132.41,132.43,388.92294,51527.284697,134
1624533540000,2021-06-24T11:19:00Z,LTC/USDT,132.52,132.59,132.45,132.51,443.25756,58735.3203356,140
1624533480000,2021-06-24T11:18:00Z,LTC/USDT,132.75,132.79,132.53,132.53,498.95897,66180.5691516,130
1624533420000,2021-06-24T11:17:00Z,LTC/USDT,132.78,132.83,132.68,132.74,299.64435,39785.4353628,123
1624533360000,2021-06-24T11:16:00Z,LTC/USDT,133.04,133.1,132.75,132.81,310.28632,41241.8307906,153
1624533300000,2021-06-24T11:15:00Z,LTC/USDT,132.73,133.19,132.7,133.04,737.58482,98123.3761766,222
1624533240000,2021-06-24T11:14:00Z,LTC/USDT,132.85,133,132.67,132.74,835.81108,111042.7345328,192
1624533180000,2021-06-24T11:13:00Z,LTC/USDT,132.68,132.86,132.55,132.82,231.10239,30670.7581029,109
1624533120000,2021-06-24T11:12:00Z,LTC/USDT,132.47,132.71,132.47,132.68,285.41507,37849.9774598,104
1624533060000,2021-06-24T11:11:00Z,LTC/USDT,132.41,132.6,132.41,132.47,247.3979,32783.1082257,87
1624533000000,2021-06-24T11:10:00Z,LTC/USDT,132.56,132.62,132.38,132.41,213.97202,28349.5505083,77
1624532940000,2021-06-24T11:09:00Z,LTC/USDT,132.54,132.62,132.46,132.52,955.81618,126700.8309318,183
1624532880000,2021-06-24T11:08:00Z,LTC/USDT,132.25,132.6,132.2,132.5,662.41411,87752.4955207,183
1624532820000,2021-06-24T11:07:00Z,LTC/USDT,132.06,132.43,132.05,132.25,401.84235,53154.4231574,144
1624532760000,2021-06-24T11:06:00Z,LTC/USDT,132,132.19,132,132.09,471.8941,62336.457763,140
1624532700000,2021-06-24T11:05:00Z,LTC/USDT,131.97,132.02,131.85,131.99,60.31401,7957.2575357,44
1624532640000,2021-06-24T11:04:00Z,LTC/USDT,131.94,132.07,131.88,131.98,210.36331,27766.5480617,60
1624532580000,2021-06-24T11:03:00Z,LTC/USDT,132.1,132.1,131.89,131.95,205.50145,27119.9049809,62
1624532520000,2021-06-24T11:02:00Z,LTC/USDT,131.92,132.14,131.92,132.1,291.62381,38504.7378347,112
1624532460000,2021-06-24T11:01:00Z,LTC/USDT,131.73,131.96,131.73,131.86,288.47484,38040.4353321,97
1624532400000,2021-06-24T11:00:00Z,LTC/USDT,131.4,131.77,131.4,131.59,142.97507,18821.8403383,88
1624532340000,2021-06-24T10:59:00Z,LTC/USDT,131.41,131.47,131.34,131.38,84.3123,11078.9408104,52
1624532280000,2021-06-24T10:58:00Z,LTC/USDT,131.59,131.64,131.39,131.43,229.0267,30127.1522423,65
1624532220000,2021-06-24T10:57:00Z,LTC/USDT,131.45,131.62,131.41,131.51,127.04373,16699.6244951,47
1624532160000,2021-06-24T10:56:00Z,LTC/USDT,131.48,131.55,131.36,131.55,272.40662,35802.7295863,65
1624532100000,2021-06-24T10:55:00Z,LTC/USDT,131.39,131.66,131.36,131.44,170.94034,22481.2947352,64
1624532040000,2021-06-24T10:54:00Z,LTC/USDT,131.36,131.39,131.13,131.39,534.2694,70133.8802433,187
1624531980000,2021-06-24T10:53:00Z,LTC/USDT,131.86,131.91,131.37,131.37,304.12598,40034.4198859,105
1624531920000,2021-06-24T10:52:00Z,LTC/USDT,131.84,131.91,131.8,131.87,121.33148,15998.9938064,66
1624531860000,2021-06-24T10:51:00Z,LTC/USDT,131.83,131.86,131.77,131.79,149.62229,19721.3907077,56
1624531800000,2021-06-24T10:50:00Z,LTC/USDT,131.68,131.84,131.68,131.81,162.00781,21349.2606275,53
1624531740000,2021-06-24T10:49:00Z,LTC/USDT,131.59,131.81,131.59,131.72,180.95017000000001,23838.1567248,59
1624531680000,2021-06-24T10:48:00Z,LTC/USDT,131.64,131.74,131.59,131.59,165.93428,21850.7761641,73
1624531620000,2021-06-24T10:47:00Z,LTC/USDT,131.55,131.64,131.48,131.64,205.52789,27034.0396777,81
1624531560000,2021-06-24T10:46:00Z,LTC/USDT,131.36,131.61,131.36,131.53,448.85886,59010.0547402,154
1624531500000,2021-06-24T10:45:00Z,LTC/USDT,131.23,131.5,131.23,131.35,771.94352,101463.0956067,138
1624531440000,2021-06-24T10:44:00Z,LTC/USDT,131.28,131.38,131.13,131.22,260.25816,34163.3080914,91
1624531380000,2021-06-24T10:43:00Z,LTC/USDT,131.38,131.38,131.13,131.3,2286.22496,300090.5759977,236
1624531320000,2021-06-24T10:42:00Z,LTC/USDT,131.52,131.57,131.35,131.37,154.26996,20282.588132,81
1624531260000,2021-06-24T10:41:00Z,LTC/USDT,131.39,131.55,131.39,131.52,535.0365,70336.6449132,121
1624531200000,2021-06-24T10:40:00Z,LTC/USDT,131.4,131.42,131.32,131.4,124.86771,16403.1198651,57
1624531140000,2021-06-24T10:39:00Z,LTC/USDT,131.43,131.52,131.34,131.39,289.29066,38016.5167671,90
1624531080000,2021-06-24T10:38:00Z,LTC/USDT,131.43,131.47,131.31,131.43,287.08146,37725.9656292,160
1624531020000,2021-06-24T10:37:00Z,LTC/USDT,131.63,131.71,131.45,131.46,221.73253,29177.0454901,103
1624530960000,2021-06-24T10:36:00Z,LTC/USDT,131.52,131.65,131.48,131.62,180.20398,23705.319971,79
1624530900000,2021-06-24T10:35:00Z,LTC/USDT,131.49,131.59,131.44,131.47,338.25831,44491.8861273,83
1624530840000,2021-06-24T10:34:00Z,LTC/USDT,131.68,131.68,131.49,131.49,193.44577,25452.0988979,68
1624530780000,2021-06-24T10:33:00Z,LTC/USDT,131.66,131.76,131.61,131.68,136.6834,17999.5667988,54
1624530720000,2021-06-24T10:32:00Z,LTC/USDT,131.9,131.91,131.65,131.67,295.17111,38886.3829077,92
1624530660000,2021-06-24T10:31:00Z,LTC/USDT,131.89,132,131.86,131.9,240.01184,31663.8809509,64
1624530600000,2021-06-24T10:30:00Z,LTC/USDT,131.83,131.96,131.78,131.88,162.26953,21403.5476158,55
1624530540000,2021-06-24T10:29:00Z,LTC/USDT,132.04,132.05,131.82,131.83,281.15016,37091.4099722,86
1624530480000,2021-06-24T10:28:00Z,LTC/USDT,131.97,132.06,131.97,132.04,41.2917,5451.4875152,33
1624530420000,2021-06-24T10:27:00Z,LTC/USDT,131.98,132,131.86,131.95,42.77522,5643.1261218,28
1624530360000,2021-06-24T10:26:00Z,LTC/USDT,131.82,132.03,131.82,131.95,118.72276,15662.907448,56
1624530300000,2021-06-24T10:25:00Z,LTC/USDT,131.83,131.93,131.77,131.82,282.8894,37289.2994432,81
1624530240000,2021-06-24T10:24:00Z,LTC/USDT,131.96,131.99,131.8,131.81,87.15414,11495.0302499,46
1624530180000,2021-06-24T10:23:00Z,LTC/USDT,131.95,132.09,131.93,132,128.70441,16992.3856258,58
1624530120000,2021-06-24T10:22:00Z,LTC/USDT,132.11,132.12,131.95,131.95,217.05889,28651.0907316,77
1624530060000,2021-06-24T10:21:00Z,LTC/USDT,132.12,132.25,132.09,132.12,187.18149,24735.7832049,73
1624530000000,2021-06-24T10:20:00Z,LTC/USDT,132.2,132.33,132.06,132.06,242.90088,32100.393814,76
1624529940000,2021-06-24T10:19:00Z,LTC/USDT,132.32,132.33,132.17,132.19,88.76732,11738.6306673,51
1624529880000,2021-06-24T10:18:00Z,LTC/USDT,132.51,132.52,132.31,132.32,97.95908,12968.9699837,40
1624529820000,2021-06-24T10:17:00Z,LTC/USDT,132.24,132.52,132.18,132.5,295.4131,39106.4336522,113
1624529760000,2021-06-24T10:16:00Z,LTC/USDT,132.46,132.46,132.13,132.25,267.68568,35412.7525001,91
1624529700000,2021-06-24T10:15:00Z,LTC/USDT,132.35,132.52,132.31,132.47,273.53419,36221.3362496,92
1624529640000,2021-06-24T10:14:00Z,LTC/USDT,132.3,132.42,132.2,132.35,282.99861,37449.6892234,86
1624529580000,2021-06-24T10:13:00Z,LTC/USDT,132.24,132.35,132.21,132.33,210.81423,27888.2645506,87
1624529520000,2021-06-24T10:12:00Z,LTC/USDT,132.11,132.3,132.11,132.24,234.64703,31028.8590204,101
1624529460000,2021-06-24T10:11:00Z,LTC/USDT,131.93,132.12,131.93,132.1,165.32768,21826.0945871,59
1624529400000,2021-06-24T10:10:00Z,LTC/USDT,131.73,132.04,131.7,131.92,241.89174,31907.4834668,82
1624529340000,2021-06-24T10:09:00Z,LTC/USDT,131.6,131.8,131.6,131.72,490.4933,64596.6024675,102
1624529280000,2021-06-24T10:08:00Z,LTC/USDT,131.48,131.71,131.46,131.6,1988.81072,261676.180714,184
1624529220000,2021-06-24T10:07:00Z,LTC/USDT,131.81,131.88,131.44,131.44,640.99376,84371.330625,205
1624529160000,2021-06-24T10:06:00Z,LTC/USDT,132.14,132.15,131.74,131.81,935.14335,123370.7947745,274
1624529100000,2021-06-24T10:05:00Z,LTC/USDT,132.22,132.26,132.07,132.15,434.09474,57373.4497662,94
1624529040000,2021-06-24T10:04:00Z,LTC/USDT,132.32,132.32,132.17,132.22,237.7036,31428.9744432,53
1624528980000,2021-06-24T10:03:00Z,LTC/USDT,132.38,132.45,132.32,132.32,150.12864,19875.2076471,44
1624528920000,2021-06-24T10:02:00Z,LTC/USDT,132.39,132.46,132.27,132.39,409.6158,54234.9546194,89
1624528860000,2021-06-24T10:01:00Z,LTC/USDT,132.26,132.42,132.24,132.38,874.60517,115746.5443994,120
1624528800000,2021-06-24T10:00:00Z,LTC/USDT,132.23,132.43,132.14,132.25,1017.83767,134566.9813071,185
1624528740000,2021-06-24T09:59:00Z,LTC/USDT,132.4,132.45,132.16,132.18,370.79082,49046.2829858,117
1624528680000,2021-06-24T09:58:00Z,LTC/USDT,132.36,132.45,132.33,132.37,196.00169,25949.246704,49
1624528620000,2021-06-24T09:57:00Z,LTC/USDT,132.45,132.46,132.3,132.34,199.75796,26450.4804748,57
1624528560000,2021-06-24T09:56:00Z,LTC/USDT,132.47,132.49,132.37,132.46,123.9086,16410.2670608,56
1624528500000,2021-06-24T09:55:00Z,LTC/USDT,132.5,132.53,132.34,132.47,153.65414,20352.750968,51
1624528440000,2021-06-24T09:54:00Z,LTC/USDT,132.43,132.56,132.36,132.54,150.77765,19973.6052722,62
1624528380000,2021-06-24T09:53:00Z,LTC/USDT,132.46,132.47,132.35,132.39,90.93714,12041.6150281,52
1624528320000,2021-06-24T09:52:00Z,LTC/USDT,132.31,132.61,132.31,132.45,263.43797,34891.9450939,83
1624528260000,2021-06-24T09:51:00Z,LTC/USDT,132.36,132.4,132.29,132.34,245.45789,32486.4328523,55
1624528200000,2021-06-24T09:50:00Z,LTC/USDT,132.56,132.56,132.29,132.36,559.83089,74124.8642215,132
1624528140000,2021-06-24T09:49:00Z,LTC/USDT,132.72,132.75,132.53,132.54,498.90951,66182.948839,144
1624528080000,2021-06-24T09:48:00Z,LTC/USDT,132.92,132.92,132.67,132.76,426.18521,56595.2113744,106
1624528020000,2021-06-24T09:47:00Z,LTC/USDT,132.88,132.94,132.86,132.94,34.27544,4555.3061068,36
1624527960000,2021-06-24T09:46:00Z,LTC/USDT,132.82,132.9,132.8,132.85,65.82112,8744.1937076,38
1624527900000,2021-06-24T09:45:00Z,LTC/USDT,132.64,132.86,132.64,132.83,238.57174,31673.9619856,83
1624527840000,2021-06-24T09:44:00Z,LTC/USDT,132.75,132.81,132.6,132.63,1188.38822,157686.1053004,133
1624527780000,2021-06-24T09:43:00Z,LTC/USDT,132.71,132.86,132.7,132.82,99.04442,13151.0182079,53
1624527720000,2021-06-24T09:42:00Z,LTC/USDT,132.92,132.94,132.66,132.71,271.80172,36070.4541712,108
1624527660000,2021-06-24T09:41:00Z,LTC/USDT,132.93,133.02,132.78,132.92,444.33453,59047.1794797,215
1624527600000,2021-06-24T09:40:00Z,LTC/USDT,133.28,133.37,132.94,132.94,501.41228,66770.3604149,163
1624527540000,2021-06-24T09:39:00Z,LTC/USDT,132.8,133.44,132.8,133.3,2764.11998,368160.2259674,543
1624527480000,2021-06-24T09:38:00Z,LTC/USDT,132.4,132.81,132.4,132.8,301.94004,40037.1648071,101
1624527420000,2021-06-24T09:37:00Z,LTC/USDT,132.28,132.43,132.26,132.41,1001.24452,132510.0122874,110
1624527360000,2021-06-24T09:36:00Z,LTC/USDT,132.29,132.42,132.25,132.3,107.22127,14184.0497763,42
1624527300000,2021-06-24T09:35:00Z,LTC/USDT,132.49,132.5,132.29,132.29,192.21616,25453.6221103,39
