unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1624456020000,2021-06-23T13:47:00Z,ADA/USDT,1.2749,1.2811,1.2749,1.2803,891076.4,1139877.381419,1038
1624455960000,2021-06-23T13:46:00Z,ADA/USDT,1.2719,1.2759,1.27,1.2751,712227.31,906484.886604,1146
1624455900000,2021-06-23T13:45:00Z,ADA/USDT,1.2811,1.2811,1.2716,1.2718,780377.81,995347.040606,1328
1624455840000,2021-06-23T13:44:00Z,ADA/USDT,1.2796,1.2844,1.2789,1.2812,828890.92,1062609.712753,969
1624455780000,2021-06-23T13:43:00Z,ADA/USDT,1.2786,1.2818,1.2767,1.2796,541343.15,692067.446874,788
1624455720000,2021-06-23T13:42:00Z,ADA/USDT,1.2793,1.2822,1.2761,1.2786,667763.95,854036.292685,832
1624455660000,2021-06-23T13:41:00Z,ADA/USDT,1.281,1.2811,1.2757,1.2793,450617.01,575855.574836,953
1624455600000,2021-06-23T13:40:00Z,ADA/USDT,1.2813,1.2862,1.2799,1.2809,412473.6,529155.693813,973
1624455540000,2021-06-23T13:39:00Z,ADA/USDT,1.2818,1.2824,1.2765,1.2814,1232717.55,1577619.896562,1730
1624455480000,2021-06-23T13:38:00Z,ADA/USDT,1.2853,1.2881,1.2796,1.282,1358376.36,1743355.817203,2033
1624455420000,2021-06-23T13:37:00Z,ADA/USDT,1.2966,1.297,1.2851,1.2853,937043.28,1208903.523661,1756
1624455360000,2021-06-23T13:36:00Z,ADA/USDT,1.296,1.2981,1.2949,1.2966,256280.66,332139.095303,618
1624455300000,2021-06-23T13:35:00Z,ADA/USDT,1.2997,1.2999,1.2959,1.2959,253418.02,328895.754318,758
1624455240000,2021-06-23T13:34:00Z,ADA/USDT,1.2995,1.301,1.2989,1.2999,280658.81,364833.951492,533
1624455180000,2021-06-23T13:33:00Z,ADA/USDT,1.3008,1.3024,1.2985,1.2995,393944.51,512205.474304,686
1624455120000,2021-06-23T13:32:00Z,ADA/USDT,1.3004,1.3033,1.2987,1.3005,769569.57,1001037.832569,1225
1624455060000,2021-06-23T13:31:00Z,ADA/USDT,1.3048,1.305,1.299,1.3005,690875.05,899049.51604,1327
1624455000000,2021-06-23T13:30:00Z,ADA/USDT,1.303,1.3074,1.302,1.3049,666646.19,869480.993625,1254
1624454940000,2021-06-23T13:29:00Z,ADA/USDT,1.3007,1.31,1.3,1.3035,2053244.02,2681333.734522,5369
1624454880000,2021-06-23T13:28:00Z,ADA/USDT,1.2996,1.3009,1.2977,1.3006,671780.12,872743.929395,1133
1624454820000,2021-06-23T13:27:00Z,ADA/USDT,1.2985,1.3,1.2974,1.2996,843054.53,1095546.36108,1472
1624454760000,2021-06-23T13:26:00Z,ADA/USDT,1.293,1.2987,1.293,1.2987,281996.2,365325.789931,625
1624454700000,2021-06-23T13:25:00Z,ADA/USDT,1.2963,1.2968,1.293,1.293,383062.44,496050.501556,954
1624454640000,2021-06-23T13:24:00Z,ADA/USDT,1.2979,1.2984,1.295,1.2963,578153.81,749776.753157,859
1624454580000,2021-06-23T13:23:00Z,ADA/USDT,1.296,1.2987,1.2951,1.2979,739347.72,959034.398046,1346
1624454520000,2021-06-23T13:22:00Z,ADA/USDT,1.2946,1.297,1.292,1.2964,586520.3,759266.000773,1178
1624454460000,2021-06-23T13:21:00Z,ADA/USDT,1.2914,1.2957,1.2913,1.2946,516103.28,668000.022523,1080
1624454400000,2021-06-23T13:20:00Z,ADA/USDT,1.2898,1.2942,1.2875,1.2913,723683.35,934627.850655,1764
1624454340000,2021-06-23T13:19:00Z,ADA/USDT,1.2899,1.2918,1.2868,1.2899,600711.43,774237.892269,982
1624454280000,2021-06-23T13:18:00Z,ADA/USDT,1.2861,1.2918,1.2861,1.29,617245.37,796055.768505,1087
1624454220000,2021-06-23T13:17:00Z,ADA/USDT,1.2877,1.2899,1.286,1.2865,407680.13,524991.597841,737
1624454160000,2021-06-23T13:16:00Z,ADA/USDT,1.289,1.2905,1.2853,1.2877,751707.89,968153.727565,1623
1624454100000,2021-06-23T13:15:00Z,ADA/USDT,1.2905,1.2912,1.2878,1.2893,958613.46,1235873.039777,1945
1624454040000,2021-06-23T13:14:00Z,ADA/USDT,1.2767,1.291,1.2767,1.291,2022465.3,2601073.374034,4647
1624453980000,2021-06-23T13:13:00Z,ADA/USDT,1.2747,1.277,1.2738,1.2767,718816.75,916655.2519,652
1624453920000,2021-06-23T13:12:00Z,ADA/USDT,1.275,1.2753,1.2737,1.2745,649237.08,827727.11091,571
1624453860000,2021-06-23T13:11:00Z,ADA/USDT,1.2741,1.275,1.2729,1.275,185785.94,236706.180703,510
1624453800000,2021-06-23T13:10:00Z,ADA/USDT,1.2718,1.275,1.2718,1.2742,203538.36,259295.385091,455
1624453740000,2021-06-23T13:09:00Z,ADA/USDT,1.2672,1.2743,1.2668,1.2718,365464.75,464471.976994,572
1624453680000,2021-06-23T13:08:00Z,ADA/USDT,1.2709,1.2719,1.2667,1.2674,346157.17,439419.016284,670
1624453620000,2021-06-23T13:07:00Z,ADA/USDT,1.2729,1.2761,1.2706,1.2708,480051.6,611030.898463,698
1624453560000,2021-06-23T13:06:00Z,ADA/USDT,1.2773,1.2775,1.2724,1.2728,720178.95,918597.082725,883
1624453500000,2021-06-23T13:05:00Z,ADA/USDT,1.2747,1.2777,1.2726,1.2777,398604.82,508321.226417,979
1624453440000,2021-06-23T13:04:00Z,ADA/USDT,1.2717,1.2746,1.2704,1.2746,508705.07,647098.676083,767
1624453380000,2021-06-23T13:03:00Z,ADA/USDT,1.2701,1.2718,1.2678,1.2716,317527.81,403200.015281,517
1624453320000,2021-06-23T13:02:00Z,ADA/USDT,1.2677,1.2701,1.2673,1.2701,218184.68,276856.898897,383
1624453260000,2021-06-23T13:01:00Z,ADA/USDT,1.2663,1.2678,1.266,1.2677,225853.58,286188.148715,343
1624453200000,2021-06-23T13:00:00Z,ADA/USDT,1.2697,1.27,1.2651,1.2663,238952.96,302970.953946,605
1624453140000,2021-06-23T12:59:00Z,ADA/USDT,1.2694,1.27,1.2683,1.2694,413777.6,525093.996432,374
1624453080000,2021-06-23T12:58:00Z,ADA/USDT,1.2683,1.2701,1.2679,1.2697,411079.64,521737.85972,616
1624453020000,2021-06-23T12:57:00Z,ADA/USDT,1.2649,1.2686,1.2636,1.2685,727129.06,920152.29522,786
1624452960000,2021-06-23T12:56:00Z,ADA/USDT,1.2635,1.265,1.2621,1.265,439108,554854.830473,458
1624452900000,2021-06-23T12:55:00Z,ADA/USDT,1.2643,1.2647,1.2627,1.2634,152048.65,192086.737441,290
1624452840000,2021-06-23T12:54:00Z,ADA/USDT,1.2598,1.2646,1.2598,1.2645,307220.77,387830.563741,709
1624452780000,2021-06-23T12:53:00Z,ADA/USDT,1.2575,1.2599,1.2565,1.2597,115426.37,145242.510176,240
1624452720000,2021-06-23T12:52:00Z,ADA/USDT,1.2572,1.2574,1.2554,1.2574,93790.73,117846.293972,185
1624452660000,2021-06-23T12:51:00Z,ADA/USDT,1.2579,1.258,1.257,1.2572,75713.11,95209.498399,142
1624452600000,2021-06-23T12:50:00Z,ADA/USDT,1.2558,1.2581,1.255,1.2578,171120.81,215089.239356,220
1624452540000,2021-06-23T12:49:00Z,ADA/USDT,1.255,1.2559,1.2538,1.2557,63470.77,79638.465391,164
1624452480000,2021-06-23T12:48:00Z,ADA/USDT,1.2563,1.257,1.2548,1.255,147714.66,185521.660648,217
1624452420000,2021-06-23T12:47:00Z,ADA/USDT,1.2578,1.2579,1.256,1.2565,86652.93,108909.486582,193
1624452360000,2021-06-23T12:46:00Z,ADA/USDT,1.2574,1.2578,1.2563,1.2577,172577.8,216981.794871,248
1624452300000,2021-06-23T12:45:00Z,ADA/USDT,1.2571,1.258,1.2556,1.2573,498967.69,627121.52336,653
1624452240000,2021-06-23T12:44:00Z,ADA/USDT,1.2566,1.2572,1.2552,1.2572,257954.04,324073.628985,228
1624452180000,2021-06-23T12:43:00Z,ADA/USDT,1.255,1.2568,1.2543,1.2564,98499.07,123683.045303,222
1624452120000,2021-06-23T12:42:00Z,ADA/USDT,1.2539,1.2559,1.2538,1.2551,141953.92,178188.785672,223
1624452060000,2021-06-23T12:41:00Z,ADA/USDT,1.2537,1.255,1.2531,1.2539,74250,93115.963479,190
1624452000000,2021-06-23T12:40:00Z,ADA/USDT,1.2548,1.2564,1.2533,1.2537,186938.84,234567.506787,348
1624451940000,2021-06-23T12:39:00Z,ADA/USDT,1.2543,1.2548,1.2518,1.2545,305330.53,382710.15215,312
1624451880000,2021-06-23T12:38:00Z,ADA/USDT,1.2562,1.2565,1.2534,1.2543,395659.77,496626.483739,438
1624451820000,2021-06-23T12:37:00Z,ADA/USDT,1.2559,1.2571,1.2557,1.2563,110081.82,138306.626331,190
1624451760000,2021-06-23T12:36:00Z,ADA/USDT,1.2572,1.2573,1.2553,1.2557,183291.65,230219.699532,267
1624451700000,2021-06-23T12:35:00Z,ADA/USDT,1.2565,1.258,1.2564,1.257,157355.54,197805.584839,293
1624451640000,2021-06-23T12:34:00Z,ADA/USDT,1.2575,1.2586,1.2551,1.2565,197731.08,248453.278889,300
1624451580000,2021-06-23T12:33:00Z,ADA/USDT,1.2578,1.2579,1.2566,1.2575,135308.56,170105.514891,205
1624451520000,2021-06-23T12:32:00Z,ADA/USDT,1.2579,1.2587,1.2555,1.258,216913.3,272781.392734,335
1624451460000,2021-06-23T12:31:00Z,ADA/USDT,1.2553,1.2588,1.2552,1.2579,300175.67,377325.484845,392
1624451400000,2021-06-23T12:30:00Z,ADA/USDT,1.2565,1.2565,1.2538,1.2553,121824.12,152908.963581,215
1624451340000,2021-06-23T12:29:00Z,ADA/USDT,1.2558,1.2564,1.254,1.2564,184025.17,230988.878755,340
1624451280000,2021-06-23T12:28:00Z,ADA/USDT,1.2568,1.2569,1.2548,1.2557,263409.49,330852.734804,305
1624451220000,2021-06-23T12:27:00Z,ADA/USDT,1.2554,1.257,1.2538,1.2568,176815.9,222073.007746,333
1624451160000,2021-06-23T12:26:00Z,ADA/USDT,1.2543,1.2559,1.2543,1.2555,104671.63,131382.099546,223
1624451100000,2021-06-23T12:25:00Z,ADA/USDT,1.2534,1.256,1.2527,1.2543,289947.67,363797.679404,440
1624451040000,2021-06-23T12:24:00Z,ADA/USDT,1.252,1.2535,1.251,1.2534,150797.6,188804.355599,224
1624450980000,2021-06-23T12:23:00Z,ADA/USDT,1.2511,1.2529,1.2511,1.252,116741.9,146173.25554,223
1624450920000,2021-06-23T12:22:00Z,ADA/USDT,1.2517,1.2522,1.2489,1.2511,222095.67,277763.39011,307
1624450860000,2021-06-23T12:21:00Z,ADA/USDT,1.25,1.2522,1.2487,1.2519,194158.72,242764.52446,316
1624450800000,2021-06-23T12:20:00Z,ADA/USDT,1.2469,1.2499,1.2463,1.2499,374972.33,467659.283361,335
1624450740000,2021-06-23T12:19:00Z,ADA/USDT,1.2472,1.2472,1.2461,1.247,138888.57,173136.633485,233
1624450680000,2021-06-23T12:18:00Z,ADA/USDT,1.2455,1.2472,1.2454,1.2472,62512.65,77903.71963,158
1624450620000,2021-06-23T12:17:00Z,ADA/USDT,1.2467,1.2467,1.2445,1.2455,221204.83,275509.708539,376
1624450560000,2021-06-23T12:16:00Z,ADA/USDT,1.2495,1.2499,1.2462,1.2467,179522.78,223973.55706,348
1624450500000,2021-06-23T12:15:00Z,ADA/USDT,1.2477,1.2507,1.2477,1.2494,264137.4,330135.991138,309
1624450440000,2021-06-23T12:14:00Z,ADA/USDT,1.2484,1.2488,1.2477,1.2477,61260.77,76470.025828,159
1624450380000,2021-06-23T12:13:00Z,ADA/USDT,1.2485,1.2486,1.2469,1.2484,66978.12,83574.769175,172
1624450320000,2021-06-23T12:12:00Z,ADA/USDT,1.2468,1.2491,1.2468,1.2482,266796.46,332913.857917,308
1624450260000,2021-06-23T12:11:00Z,ADA/USDT,1.2463,1.2478,1.246,1.2468,142611.06,177817.55275,208
1624450200000,2021-06-23T12:10:00Z,ADA/USDT,1.245,1.2472,1.245,1.246,220110.05,274208.478958,324
1624450140000,2021-06-23T12:09:00Z,ADA/USDT,1.2467,1.247,1.245,1.245,162285.94,202179.981761,417
1624450080000,2021-06-23T12:08:00Z,ADA/USDT,1.2469,1.2476,1.2464,1.2467,149786.76,186781.308555,233
1624450020000,2021-06-23T12:07:00Z,ADA/USDT,1.2486,1.2492,1.2466,1.2469,181004.95,225846.906351,352
1624449960000,2021-06-23T12:06:00Z,ADA/USDT,1.2503,1.2503,1.2481,1.2485,202194.76,252541.627024,362
1624449900000,2021-06-23T12:05:00Z,ADA/USDT,1.2498,1.2527,1.2495,1.2502,169250.91,211825.935266,261
1624449840000,2021-06-23T12:04:00Z,ADA/USDT,1.2505,1.2535,1.2492,1.2499,268194.7,335540.532026,403
1624449780000,2021-06-23T12:03:00Z,ADA/USDT,1.25,1.2521,1.249,1.2503,360946.33,451373.549722,548
1624449720000,2021-06-23T12:02:00Z,ADA/USDT,1.254,1.2559,1.25,1.25,467314.02,585932.898918,537
1624449660000,2021-06-23T12:01:00Z,ADA/USDT,1.247,1.2543,1.2467,1.2538,469400.36,587334.570628,686
1624449600000,2021-06-23T12:00:00Z,ADA/USDT,1.2508,1.251,1.247,1.247,281183.78,351175.100178,506
1624449540000,2021-06-23T11:59:00Z,ADA/USDT,1.2511,1.2518,1.2505,1.2508,42691.96,53419.64629,117
1624449480000,2021-06-23T11:58:00Z,ADA/USDT,1.2511,1.2518,1.2508,1.2511,146415.22,183217.288412,176
1624449420000,2021-06-23T11:57:00Z,ADA/USDT,1.253,1.2531,1.2507,1.251,140310.71,175668.972452,219
1624449360000,2021-06-23T11:56:00Z,ADA/USDT,1.2549,1.2549,1.252,1.2531,130642.27,163763.363588,211
1624449300000,2021-06-23T11:55:00Z,ADA/USDT,1.2527,1.255,1.2523,1.2548,317281.86,397634.727577,232
1624449240000,2021-06-23T11:54:00Z,ADA/USDT,1.2506,1.2525,1.2506,1.2522,68115.58,85241.947017,150
1624449180000,2021-06-23T11:53:00Z,ADA/USDT,1.251,1.2519,1.2502,1.2506,88585.81,110813.740733,173
1624449120000,2021-06-23T11:52:00Z,ADA/USDT,1.2503,1.2516,1.2503,1.2509,68895.93,86183.207785,137
1624449060000,2021-06-23T11:51:00Z,ADA/USDT,1.2518,1.2519,1.2501,1.2503,113636.35,142138.228093,188
1624449000000,2021-06-23T11:50:00Z,ADA/USDT,1.2519,1.2519,1.25,1.2519,114248.9,142904.011482,219
1624448940000,2021-06-23T11:49:00Z,ADA/USDT,1.2514,1.2523,1.2504,1.2518,269894.06,337828.281778,256
1624448880000,2021-06-23T11:48:00Z,ADA/USDT,1.2509,1.2535,1.2505,1.2515,278139.81,348114.083355,308
1624448820000,2021-06-23T11:47:00Z,ADA/USDT,1.2522,1.253,1.2502,1.2512,132569.82,165874.128503,234
1624448760000,2021-06-23T11:46:00Z,ADA/USDT,1.2503,1.2527,1.2496,1.2522,195531.21,244680.992027,333
1624448700000,2021-06-23T11:45:00Z,ADA/USDT,1.2564,1.2564,1.2491,1.2501,342112.78,428195.133761,502
1624448640000,2021-06-23T11:44:00Z,ADA/USDT,1.2544,1.2565,1.2538,1.2565,177395.3,222511.209007,195
1624448580000,2021-06-23T11:43:00Z,ADA/USDT,1.2548,1.2556,1.2542,1.2544,70005.3,87847.664326,155
1624448520000,2021-06-23T11:42:00Z,ADA/USDT,1.2558,1.2571,1.2544,1.2545,73671.93,92508.49513,168
1624448460000,2021-06-23T11:41:00Z,ADA/USDT,1.2565,1.2567,1.2544,1.2559,62792.33,78827.861021,170
1624448400000,2021-06-23T11:40:00Z,ADA/USDT,1.2563,1.2566,1.2544,1.2565,53654.08,67381.662594,151
1624448340000,2021-06-23T11:39:00Z,ADA/USDT,1.2535,1.2569,1.253,1.256,687163.83,862218.941691,414
1624448280000,2021-06-23T11:38:00Z,ADA/USDT,1.2547,1.255,1.2525,1.2534,316657.97,397043.046885,375
1624448220000,2021-06-23T11:37:00Z,ADA/USDT,1.2536,1.255,1.2536,1.2547,93112.48,116799.485956,181
1624448160000,2021-06-23T11:36:00Z,ADA/USDT,1.253,1.2537,1.2523,1.2537,46187.44,57868.756486,161
1624448100000,2021-06-23T11:35:00Z,ADA/USDT,1.2533,1.2536,1.251,1.2528,97210.76,121731.294486,208
1624448040000,2021-06-23T11:34:00Z,ADA/USDT,1.2524,1.2545,1.2518,1.2535,247419.01,310129.328972,287
1624447980000,2021-06-23T11:33:00Z,ADA/USDT,1.2529,1.2529,1.25,1.2524,79574.88,99543.856462,217
1624447920000,2021-06-23T11:32:00Z,ADA/USDT,1.2512,1.2539,1.2506,1.2525,120990.68,151578.731698,210
1624447860000,2021-06-23T11:31:00Z,ADA/USDT,1.2505,1.2516,1.2495,1.2515,105591.39,132017.755011,255
1624447800000,2021-06-23T11:30:00Z,ADA/USDT,1.2501,1.2539,1.25,1.2503,212608.76,266195.839183,345
1624447740000,2021-06-23T11:29:00Z,ADA/USDT,1.2499,1.2511,1.2491,1.2501,125294.92,156640.98004,235
1624447680000,2021-06-23T11:28:00Z,ADA/USDT,1.2516,1.2519,1.2484,1.2502,225463.41,281743.867239,346
1624447620000,2021-06-23T11:27:00Z,ADA/USDT,1.2524,1.2535,1.2495,1.2515,216504.32,270941.268791,326
1624447560000,2021-06-23T11:26:00Z,ADA/USDT,1.2528,1.2533,1.2509,1.2524,116214.41,145551.17137,220
1624447500000,2021-06-23T11:25:00Z,ADA/USDT,1.25,1.2534,1.2496,1.2531,66225.91,82874.797517,188
1624447440000,2021-06-23T11:24:00Z,ADA/USDT,1.2498,1.2511,1.2487,1.2501,144554.76,180664.653945,266
1624447380000,2021-06-23T11:23:00Z,ADA/USDT,1.2528,1.2533,1.2492,1.2498,199742.34,249829.242888,321
1624447320000,2021-06-23T11:22:00Z,ADA/USDT,1.2497,1.2531,1.2496,1.2529,189258.75,236910.21088,293
1624447260000,2021-06-23T11:21:00Z,ADA/USDT,1.25,1.2545,1.2496,1.2499,662423.03,828901.039583,562
1624447200000,2021-06-23T11:20:00Z,ADA/USDT,1.2515,1.2516,1.2487,1.25,309738.33,387174.125389,355
1624447140000,2021-06-23T11:19:00Z,ADA/USDT,1.2517,1.2522,1.249,1.2515,602337.43,753322.849296,817
1624447080000,2021-06-23T11:18:00Z,ADA/USDT,1.2607,1.2609,1.2511,1.2517,1113604.26,1396832.974342,1464
1624447020000,2021-06-23T11:17:00Z,ADA/USDT,1.2667,1.2673,1.2582,1.2606,806145.93,1017290.742148,1103
1624446960000,2021-06-23T11:16:00Z,ADA/USDT,1.262,1.2678,1.2615,1.2667,802312.5,1013866.972944,764
1624446900000,2021-06-23T11:15:00Z,ADA/USDT,1.2627,1.2631,1.2612,1.262,178688.04,225496.452232,301
1624446840000,2021-06-23T11:14:00Z,ADA/USDT,1.2627,1.2633,1.2621,1.2632,123337.71,155742.884601,206
1624446780000,2021-06-23T11:13:00Z,ADA/USDT,1.2627,1.2633,1.2614,1.2625,191070.45,241233.882705,388
1624446720000,2021-06-23T11:12:00Z,ADA/USDT,1.2651,1.2664,1.2625,1.2627,280278.52,354550.461269,394
1624446660000,2021-06-23T11:11:00Z,ADA/USDT,1.2653,1.2671,1.264,1.2654,319252.82,403979.393753,539
1624446600000,2021-06-23T11:10:00Z,ADA/USDT,1.2678,1.2701,1.2652,1.2656,263736.86,334154.018324,402
1624446540000,2021-06-23T11:09:00Z,ADA/USDT,1.2709,1.271,1.2678,1.2678,181704.62,230812.187584,305
1624446480000,2021-06-23T11:08:00Z,ADA/USDT,1.269,1.2709,1.2673,1.2709,332961.35,422503.337385,436
1624446420000,2021-06-23T11:07:00Z,ADA/USDT,1.2682,1.2699,1.2673,1.269,178568.05,226504.74845,307
1624446360000,2021-06-23T11:06:00Z,ADA/USDT,1.2661,1.2711,1.2653,1.2682,319767.01,405447.749841,517
1624446300000,2021-06-23T11:05:00Z,ADA/USDT,1.2667,1.2683,1.2636,1.2661,460468.9,582627.430278,685
1624446240000,2021-06-23T11:04:00Z,ADA/USDT,1.2735,1.2737,1.2657,1.2666,373439.72,473958.213861,818
1624446180000,2021-06-23T11:03:00Z,ADA/USDT,1.278,1.278,1.2718,1.2736,643052.79,819934.96612800006,940
1624446120000,2021-06-23T11:02:00Z,ADA/USDT,1.2759,1.2785,1.2755,1.2779,669885.62,855412.646053,1027
1624446060000,2021-06-23T11:01:00Z,ADA/USDT,1.2703,1.2765,1.2694,1.2759,854089.09,1087869.1783,1581
1624446000000,2021-06-23T11:00:00Z,ADA/USDT,1.2641,1.2711,1.2639,1.2702,653343.32,829557.249788,940
1624445940000,2021-06-23T10:59:00Z,ADA/USDT,1.2633,1.2642,1.2629,1.2642,97942.79,123748.493946,180
1624445880000,2021-06-23T10:58:00Z,ADA/USDT,1.2636,1.2647,1.2625,1.2633,144772.76,182926.44315,311
1624445820000,2021-06-23T10:57:00Z,ADA/USDT,1.2658,1.2666,1.2629,1.2638,271472.68,343272.905852,516
1624445760000,2021-06-23T10:56:00Z,ADA/USDT,1.265,1.2659,1.2644,1.2655,272549.45,344850.240665,434
1624445700000,2021-06-23T10:55:00Z,ADA/USDT,1.2644,1.2653,1.2635,1.265,128322.78,162284.098376,350
1624445640000,2021-06-23T10:54:00Z,ADA/USDT,1.2637,1.2649,1.2631,1.2644,85670.98,108310.088644,297
1624445580000,2021-06-23T10:53:00Z,ADA/USDT,1.2648,1.265,1.2628,1.2636,136887.02,172992.854171,403
1624445520000,2021-06-23T10:52:00Z,ADA/USDT,1.2658,1.2663,1.2641,1.2644,153379.68,194030.101214,309
1624445460000,2021-06-23T10:51:00Z,ADA/USDT,1.2628,1.2663,1.2621,1.2654,153951.26,194626.147826,330
1624445400000,2021-06-23T10:50:00Z,ADA/USDT,1.2655,1.2663,1.2627,1.2628,156834.73,198329.607433,358
1624445340000,2021-06-23T10:49:00Z,ADA/USDT,1.2669,1.2678,1.264,1.265,406087.86,514182.705947,566
1624445280000,2021-06-23T10:48:00Z,ADA/USDT,1.2628,1.2678,1.2606,1.2669,576173.32,728374.391603,1111
1624445220000,2021-06-23T10:47:00Z,ADA/USDT,1.2572,1.2644,1.2571,1.2628,743332.23,936936.045836,1294
1624445160000,2021-06-23T10:46:00Z,ADA/USDT,1.2554,1.2572,1.2539,1.2571,297354.69,373366.801633,436
1624445100000,2021-06-23T10:45:00Z,ADA/USDT,1.2527,1.2557,1.2527,1.2553,278315.52,349020.160996,412
1624445040000,2021-06-23T10:44:00Z,ADA/USDT,1.2508,1.2534,1.2502,1.2526,112901.48,141351.616471,393
1624444980000,2021-06-23T10:43:00Z,ADA/USDT,1.2503,1.2514,1.2499,1.2508,86130.24,107727.256799,298
1624444920000,2021-06-23T10:42:00Z,ADA/USDT,1.25,1.2517,1.2496,1.2503,142170.83,177781.874815,432
1624444860000,2021-06-23T10:41:00Z,ADA/USDT,1.2517,1.2522,1.2492,1.2501,180678.33,225877.589498,471
1624444800000,2021-06-23T10:40:00Z,ADA/USDT,1.2521,1.253,1.2505,1.2516,99349.73,124359.59506,231
1624444740000,2021-06-23T10:39:00Z,ADA/USDT,1.2543,1.2561,1.2514,1.252,167695.09,210232.037763,354
1624444680000,2021-06-23T10:38:00Z,ADA/USDT,1.2527,1.2556,1.2525,1.2543,98604.05,123598.16847,315
1624444620000,2021-06-23T10:37:00Z,ADA/USDT,1.2547,1.2564,1.2512,1.2524,217082.2,271965.219169,479
1624444560000,2021-06-23T10:36:00Z,ADA/USDT,1.2558,1.2582,1.2529,1.2542,241985.34,303738.158487,371
1624444500000,2021-06-23T10:35:00Z,ADA/USDT,1.2605,1.261,1.255,1.2554,378253.93,475780.4592,785
1624444440000,2021-06-23T10:34:00Z,ADA/USDT,1.2549,1.2607,1.2549,1.2599,336429.34,423439.077958,854
1624444380000,2021-06-23T10:33:00Z,ADA/USDT,1.2526,1.2555,1.2523,1.2547,173769.57,217889.15676,484
1624444320000,2021-06-23T10:32:00Z,ADA/USDT,1.2493,1.2528,1.2493,1.2522,298852.11,373862.529264,448
1624444260000,2021-06-23T10:31:00Z,ADA/USDT,1.2494,1.2498,1.2486,1.2493,126300.02,157777.363108,330
1624444200000,2021-06-23T10:30:00Z,ADA/USDT,1.2477,1.2502,1.2474,1.2495,174235.3,217619.051993,318
1624444140000,2021-06-23T10:29:00Z,ADA/USDT,1.249,1.249,1.2469,1.2477,195504.87,243994.680112,355
1624444080000,2021-06-23T10:28:00Z,ADA/USDT,1.2482,1.2492,1.2474,1.249,166889,208339.671047,252
1624444020000,2021-06-23T10:27:00Z,ADA/USDT,1.2471,1.2487,1.246,1.2482,99472.08,124082.334025,330
1624443960000,2021-06-23T10:26:00Z,ADA/USDT,1.2477,1.2499,1.2469,1.2471,313896.08,391986.776788,351
1624443900000,2021-06-23T10:25:00Z,ADA/USDT,1.249,1.2491,1.2463,1.2476,114206.88,142472.979453,290
1624443840000,2021-06-23T10:24:00Z,ADA/USDT,1.2499,1.2508,1.2488,1.2488,143836.79,179757.205131,343
1624443780000,2021-06-23T10:23:00Z,ADA/USDT,1.2492,1.2512,1.2492,1.2498,166494.98,208149.162129,489
1624443720000,2021-06-23T10:22:00Z,ADA/USDT,1.248,1.2498,1.2463,1.2492,70333.7,87778.175264,256
1624443660000,2021-06-23T10:21:00Z,ADA/USDT,1.2464,1.2492,1.2463,1.2479,103039.2,128593.401677,284
1624443600000,2021-06-23T10:20:00Z,ADA/USDT,1.2457,1.2486,1.2456,1.2463,189425.33,236231.192824,420
1624443540000,2021-06-23T10:19:00Z,ADA/USDT,1.2438,1.2471,1.2438,1.2456,157373.53,196042.884543,392
1624443480000,2021-06-23T10:18:00Z,ADA/USDT,1.2425,1.2455,1.2422,1.2439,132236.44,164477.532933,387
1624443420000,2021-06-23T10:17:00Z,ADA/USDT,1.2455,1.2461,1.2424,1.2425,444775.26,553277.823027,527
1624443360000,2021-06-23T10:16:00Z,ADA/USDT,1.2466,1.2489,1.2458,1.2458,120950.03,150881.812244,409
1624443300000,2021-06-23T10:15:00Z,ADA/USDT,1.2435,1.2468,1.2421,1.2465,267561.44,332849.532093,629
1624443240000,2021-06-23T10:14:00Z,ADA/USDT,1.2449,1.245,1.2419,1.2435,385889.83,479853.221563,678
1624443180000,2021-06-23T10:13:00Z,ADA/USDT,1.2478,1.248,1.2444,1.2448,250741.58,312306.238634,568
1624443120000,2021-06-23T10:12:00Z,ADA/USDT,1.2494,1.2497,1.2469,1.2478,125244.61,156268.978883,351
1624443060000,2021-06-23T10:11:00Z,ADA/USDT,1.2501,1.2517,1.2485,1.2496,139764.67,174723.483054,485
1624443000000,2021-06-23T10:10:00Z,ADA/USDT,1.251,1.2539,1.2501,1.2502,222390.22,278459.069927,444
1624442940000,2021-06-23T10:09:00Z,ADA/USDT,1.2515,1.2542,1.2508,1.2509,123267.61,154394.70893,391
1624442880000,2021-06-23T10:08:00Z,ADA/USDT,1.2554,1.2557,1.2508,1.2514,207979.9,260567.089474,531
1624442820000,2021-06-23T10:07:00Z,ADA/USDT,1.2586,1.2604,1.2552,1.2555,191712.69,241270.138732,599
1624442760000,2021-06-23T10:06:00Z,ADA/USDT,1.259,1.2599,1.2587,1.2588,94834.41,119420.260181,273
1624442700000,2021-06-23T10:05:00Z,ADA/USDT,1.2587,1.259,1.2565,1.2586,107487.13,135216.337117,294
1624442640000,2021-06-23T10:04:00Z,ADA/USDT,1.2594,1.2606,1.2579,1.2587,88104.54,110958.488343,266
1624442580000,2021-06-23T10:03:00Z,ADA/USDT,1.2564,1.2602,1.256,1.2594,443346.71,557748.180452,525
1624442520000,2021-06-23T10:02:00Z,ADA/USDT,1.2558,1.2574,1.255,1.2565,150711.74,189354.286289,406
